id,introDone,introDoneLastChangedAt,gameID,gameIDLastChangedAt,treatment,treatmentLastChangedAt,emojiArray,emojiArrayLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,name,nameLastChangedAt,participantID,participantIDLastChangedAt,treatmentName,treatmentNameLastChangedAt,exitSurvey,exitSurveyLastChangedAt,exitStep,exitStepLastChangedAt,urlParams,urlParamsLastChangedAt,intro,introLastChangedAt,ended,endedLastChangedAt,recipient,recipientLastChangedAt
01HVT03MJVY2BCTYP7SYGD9R9D,,,,2024-04-19T01:47:35.538541276Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T01:39:54.6771993Z,,,65767883259bc98ce7208014,2024-04-19T01:39:03.899982218Z,,,01HVT03M64HFJKJK6YBRD476ZM,2024-04-19T01:39:03.899982218Z,rerun-interactive- 0.7,2024-04-19T01:39:54.6771993Z,"{""age"":"""",""gender"":"""",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":"""",""teammates"":"""",""notes"":"""",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-19T01:43:05.811305502Z,1,2024-04-19T01:43:05.761239851Z,{},2024-04-19T01:39:04.14609307Z,1,2024-04-19T01:39:05.869346142Z,no more games,2024-04-19T02:46:10.687116842Z,,
01HVT046QQ57YS9XM3WHGEQ1A8,,,,2024-04-19T01:47:35.538541276Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T01:39:54.6771993Z,,,65915dc45fd3e21a9705b739,2024-04-19T01:39:22.487550118Z,,,01HVT044MAAK6QDDZ4S94XX5BE,2024-04-19T01:39:22.487550118Z,rerun-interactive- 0.7,2024-04-19T01:39:54.6771993Z,"{""age"":""35"",""gender"":""Man"",""strength"":""Good"",""fair"":""Yes"",""feedback"":""I didn't encounter any problem"",""education"":""master"",""teammates"":""Yes"",""notes"":""Yes"",""politics"":""Republican"",""geo"":""United States"",""ethnicity"":""Black""}",2024-04-19T01:56:52.92760106Z,1,2024-04-19T01:56:52.988166011Z,{},2024-04-19T01:39:23.622557558Z,,,no more games,2024-04-19T02:46:10.687116842Z,,
01HVT05HKRCM10GRG79CG1PTY5,,,,2024-04-19T01:47:35.538541276Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T01:40:06.554122962Z,,,5b9b3977cc5dd0000165ff0b,2024-04-19T01:40:06.393027337Z,,,01HVT05GWYSY44Q499C5K7S7DQ,2024-04-19T01:40:06.393027337Z,rerun-interactive- 0.7,2024-04-19T01:40:06.554122962Z,,,,,{},2024-04-19T01:40:07.245535465Z,2,2024-04-19T01:46:15.959268697Z,no more games,2024-04-19T02:46:10.687116842Z,,
01HVT05MR30C5Q2SG46G7M5DPD,,,,2024-04-19T01:47:35.538541276Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T01:40:09.776605564Z,,,6362aca86b740b1ec4cb6efb,2024-04-19T01:40:09.603671593Z,,,01HVT05MDTWM14MTSS5X60H27P,2024-04-19T01:40:09.603671593Z,rerun-interactive- 0.7,2024-04-19T01:40:09.776605564Z,"{""age"":""41"",""gender"":""male"",""strength"":""i think i was strong a understanding the directions"",""fair"":""yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""I think they we're good all in cohesive and honest from my standpoint"",""notes"":""yes and no i wrote down some valuable key points but i mainly just tried to recall off of memory"",""politics"":""democrat"",""geo"":""american"",""ethnicity"":""african american""}",2024-04-19T01:51:35.538603341Z,1,2024-04-19T01:51:35.607166545Z,{},2024-04-19T01:40:09.992392292Z,1,2024-04-19T01:40:13.443216361Z,no more games,2024-04-19T02:46:10.687116842Z,,
01HVT07JVA94KFX34WFBKKBZ1T,true,2024-04-19T01:45:29.679161787Z,01HVSX9ZF7WCY7215C3BBRXYD2,2024-04-19T01:41:13.258233931Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T01:41:13.258233931Z,"[""                                   "",""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐇""]",2024-04-19T01:47:36.701529543Z,5e0fdde8b638537085d51b6c,2024-04-19T01:41:13.194285825Z,player 1,2024-04-19T01:47:36.701529543Z,01HVT07J80KRSACMNFH3JT5BZW,2024-04-19T01:41:13.194285825Z,rerun-interactive- 0.7,2024-04-19T01:41:13.258233931Z,"{""age"":""29"",""gender"":""female"",""strength"":""not entirely sure"",""fair"":"""",""feedback"":"""",""education"":""other"",""teammates"":""they were repeating the same thing"",""notes"":"""",""politics"":"""",""geo"":""British"",""ethnicity"":""""}",2024-04-19T02:00:51.166320753Z,1,2024-04-19T02:00:51.092619721Z,{},2024-04-19T01:41:13.629041265Z,4,2024-04-19T01:45:10.848980833Z,game ended,2024-04-19T01:59:18.920695447Z,01HVT08RD2GG0G6QNSC15P2DS7,2024-04-19T01:58:30.581257617Z
01HVT08PF4ARWW15SK1E4FNMWJ,,,,2024-04-19T01:47:35.538541276Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T01:41:49.771373925Z,,,63d81e2fb6c8f0da25fea602,2024-04-19T01:41:49.668696103Z,,,01HVT08P3AR1683KTCD689XB0N,2024-04-19T01:41:49.668696103Z,rerun-interactive- 0.7,2024-04-19T01:41:49.771373925Z,,,,,{},2024-04-19T01:41:49.877968976Z,3,2024-04-19T01:46:58.415457176Z,no more games,2024-04-19T02:46:10.687116842Z,,
01HVT08RD2GG0G6QNSC15P2DS7,true,2024-04-19T01:45:14.224935135Z,01HVSX9ZF7WCY7215C3BBRXYD2,2024-04-19T01:41:51.714548009Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T01:41:51.714548009Z,"[""                                   "",""🐿️"",""🐿️"",""🐇"",""🐇""]",2024-04-19T01:47:36.701529543Z,653ba7c7c848949fff600b5d,2024-04-19T01:41:51.650882102Z,player 2,2024-04-19T01:47:36.701529543Z,01HVT08R80S8TNP08BTT2V85A5,2024-04-19T01:41:51.650882102Z,rerun-interactive- 0.7,2024-04-19T01:41:51.714548009Z,"{""age"":""30"",""gender"":""Male"",""strength"":""Just tried to share what I was seeing from my window"",""fair"":""Yep"",""feedback"":""None, everything worked fine on my end"",""education"":""high-school"",""teammates"":""What they said was useful and easy to understand. I assumed they were telling the truth"",""notes"":""No, but kept in mind how often they would report the same thing"",""politics"":""Center"",""geo"":""Western Canada"",""ethnicity"":""White / Latino""}",2024-04-19T02:01:07.383432016Z,1,2024-04-19T02:01:07.170037577Z,{},2024-04-19T01:41:51.802555842Z,4,2024-04-19T01:45:02.362605552Z,game ended,2024-04-19T01:59:18.920695447Z,01HVT0D2PQ4E6CFDMR2F5WKWGN,2024-04-19T01:58:30.581257617Z
01HVT0D2PQ4E6CFDMR2F5WKWGN,true,2024-04-19T01:47:35.471914143Z,01HVSX9ZF7WCY7215C3BBRXYD2,2024-04-19T01:44:13.36578609Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T01:44:13.36578609Z,"[""🐇"",""🐿️"",""                                   "",""🐿️"",""🐇""]",2024-04-19T01:47:36.701529543Z,657c5c5e861f69d5e502174b,2024-04-19T01:44:13.271837051Z,player 3,2024-04-19T01:47:36.701529543Z,01HVT0D2BDS8Y9D0K5J9EXBH37,2024-04-19T01:44:13.271837051Z,rerun-interactive- 0.7,2024-04-19T01:44:13.36578609Z,"{""age"":""30"",""gender"":""Female"",""strength"":""I took notes and used math"",""fair"":""Yes"",""feedback"":""None"",""education"":""master"",""teammates"":""Yes"",""notes"":""Yes"",""politics"":""None"",""geo"":""Philippines"",""ethnicity"":""Asian""}",2024-04-19T02:00:04.365034851Z,1,2024-04-19T02:00:04.289294576Z,{},2024-04-19T01:44:13.59088221Z,4,2024-04-19T01:47:25.182500101Z,game ended,2024-04-19T01:59:18.920695447Z,01HVT0EBTQQBP71RS6ZS5WQ57K,2024-04-19T01:58:30.581257617Z
01HVT0DVD8CKFA2JV867XTHN4E,,,,2024-04-19T01:47:35.538541276Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T01:44:38.640824532Z,,,http://147.182.195.234:3000/,2024-04-19T01:44:38.56869491Z,,,01HVT0DV1JXAQV2MNCCANFFP46,2024-04-19T01:44:38.56869491Z,rerun-interactive- 0.7,2024-04-19T01:44:38.640824532Z,,,,,{},2024-04-19T01:44:38.848224088Z,1,2024-04-19T01:44:49.727797837Z,no more games,2024-04-19T02:46:10.687116842Z,,
01HVT0E3M2JT0CK6K0TVA70FFZ,,,,2024-04-19T01:47:35.538541276Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T01:44:47.051417236Z,,,65d1752efe7a391178ae6b52,2024-04-19T01:44:46.978433784Z,,,01HVT0E393KAGT3967BF13862P,2024-04-19T01:44:46.978433784Z,rerun-interactive- 0.7,2024-04-19T01:44:47.051417236Z,"{""age"":""31"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""bachelor"",""teammates"":""n/a"",""notes"":""n/a"",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-19T01:48:22.361784471Z,1,2024-04-19T01:48:22.435679418Z,{},2024-04-19T01:44:47.241272656Z,3,2024-04-19T01:47:09.05044501Z,no more games,2024-04-19T02:46:10.687116842Z,,
01HVT0EBTQQBP71RS6ZS5WQ57K,true,2024-04-19T01:47:09.851582175Z,01HVSX9ZF7WCY7215C3BBRXYD2,2024-04-19T01:44:55.463181168Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-19T01:44:55.463181168Z,"[""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""                                   "",""🐇""]",2024-04-19T01:47:36.701529543Z,5d93aeb1cec22300195493fc,2024-04-19T01:44:55.383377925Z,player 4,2024-04-19T01:47:36.701529543Z,01HVT0E91TF0RSH9PJ635EF09Z,2024-04-19T01:44:55.383377925Z,rerun-interactive- 0.7,2024-04-19T01:44:55.463181168Z,"{""age"":""50"",""gender"":""female"",""strength"":""I have no idea."",""fair"":""I suppose.  "",""feedback"":""No problems encountered."",""education"":""bachelor"",""teammates"":""Maybe.. how will I know?  One didn't answer at all."",""notes"":""No"",""politics"":""moderate"",""geo"":""USA"",""ethnicity"":""white""}",2024-04-19T02:00:14.168913988Z,1,2024-04-19T02:00:14.088649942Z,{},2024-04-19T01:44:57.087814055Z,4,2024-04-19T01:47:04.410753528Z,game ended,2024-04-19T01:59:18.920695447Z,01HVT07JVA94KFX34WFBKKBZ1T,2024-04-19T01:58:30.581257617Z
01HVT0NBNKGK435Z6F9RRYY51D,true,2024-04-19T01:50:43.770555516Z,01HVT00BJEFNWQWVZPP79XJCVZ,2024-04-19T01:48:44.803896185Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:48:44.803896185Z,"[""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""                                   ""]",2024-04-19T01:52:07.075131124Z,652d603ca584c101cee4ca84,2024-04-19T01:48:44.595474745Z,player 1,2024-04-19T01:52:07.075131124Z,01HVT0NBH2TJX1ZQ6YNTRDSK5C,2024-04-19T01:48:44.595474745Z,rerun-interactive-0.3,2024-04-19T01:48:44.803896185Z,"{""age"":""22"",""gender"":""female"",""strength"":""not super strong I couldn't discern what was true"",""fair"":""yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""I assumed they were. some were super unhelpful and I think one lied"",""notes"":""mentally, yes"",""politics"":""liberal"",""geo"":""USA"",""ethnicity"":""white""}",2024-04-19T02:04:15.979121877Z,1,2024-04-19T02:04:16.055419369Z,{},2024-04-19T01:48:44.996619798Z,4,2024-04-19T01:50:38.75758569Z,game ended,2024-04-19T02:03:22.378837098Z,01HVT0PHFRZJNX8VNGKD6K2111,2024-04-19T02:02:22.394435565Z
01HVT0NNZW2B627AZBNQC8JJYD,true,2024-04-19T01:51:04.775839272Z,01HVT00BH3ERA1WT75GZ649YJC,2024-04-19T01:48:55.253170598Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:48:55.253170598Z,"[""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐿️"",""                                   "",""🐿️""]",2024-04-19T01:53:11.96003794Z,60d21d06345b0cfe6e81d4c8,2024-04-19T01:48:55.164736331Z,player 1,2024-04-19T01:53:11.96003794Z,01HVT0NNPPX02JQ7NYKW5XRSQ7,2024-04-19T01:48:55.164736331Z,rerun-interactive-0.3,2024-04-19T01:48:55.253170598Z,"{""age"":""33"",""gender"":""Female"",""strength"":""I tried to level my certainty rating since I wasn't confident in the honesty of the other players/chatbot. "",""fair"":""Yes."",""feedback"":"""",""education"":""master"",""teammates"":""I am uncertain whether they were telling the truth. The responses were too in line with my own view to fully trust them."",""notes"":""No written notes, but I tried to mentally track the ratios after a few rounds had passed."",""politics"":""Independent"",""geo"":""USA"",""ethnicity"":""White""}",2024-04-19T02:06:20.179036604Z,1,2024-04-19T02:06:20.360011936Z,{},2024-04-19T01:48:55.414650963Z,4,2024-04-19T01:50:54.216370779Z,game ended,2024-04-19T02:04:34.277128323Z,01HVT0PPP5EY2TZPMPY947T9P7,2024-04-19T02:03:36.829349434Z
01HVT0PD6B3EDVBSNEY9XZPVP2,,,,2024-04-19T01:57:28.57580909Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:55:42.371378657Z,,,656895b98a551bd79eb47d0c,2024-04-19T01:49:18.9232317Z,,,01HVT0PCR9Q02F1FK941F4PMS2,2024-04-19T01:49:18.9232317Z,rerun-interactive-0.3,2024-04-19T01:55:42.371378657Z,,,,,{},2024-04-19T01:49:19.228830201Z,1,2024-04-19T01:49:21.76256992Z,no more games,2024-04-19T02:46:10.687116842Z,,
01HVT0PHFRZJNX8VNGKD6K2111,true,2024-04-19T01:52:05.868913228Z,01HVT00BJEFNWQWVZPP79XJCVZ,2024-04-19T01:49:23.594469716Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:49:23.594469716Z,"[""🐿️"",""🐇"",""                                   ""]",2024-04-19T01:52:07.075131124Z,5e193a140c1393200fd7030a,2024-04-19T01:49:23.320319187Z,player 2,2024-04-19T01:52:07.075131124Z,01HVT0PGSTP78KTDZJDX09XWD7,2024-04-19T01:49:23.320319187Z,rerun-interactive-0.3,2024-04-19T01:49:23.594469716Z,"{""age"":""31"",""gender"":""Male"",""strength"":""I sometimes have an active imagination"",""fair"":""Yes for sure"",""feedback"":""None"",""education"":""bachelor"",""teammates"":""Yes I believe them"",""notes"":""Yes"",""politics"":""Extreme Right"",""geo"":""Canadian"",""ethnicity"":""Caucasian""}",2024-04-19T02:04:19.858563416Z,1,2024-04-19T02:04:19.933934657Z,{},2024-04-19T01:49:23.905373442Z,4,2024-04-19T01:52:02.993080749Z,game ended,2024-04-19T02:03:22.378837098Z,01HVT0PN44VQ36728VXFZ9Z5HY,2024-04-19T02:02:22.394435565Z
01HVT0PN44VQ36728VXFZ9Z5HY,true,2024-04-19T01:51:04.15663121Z,01HVT00BJEFNWQWVZPP79XJCVZ,2024-04-19T01:49:27.137500575Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:49:27.137500575Z,"[""🐿️"",""                                   "",""🐿️""]",2024-04-19T01:52:07.075131124Z,637e91cc3a4f4594059179af,2024-04-19T01:49:27.04464357Z,player 3,2024-04-19T01:52:07.075131124Z,01HVT0PMF487VDXRFWXWW04NYH,2024-04-19T01:49:27.04464357Z,rerun-interactive-0.3,2024-04-19T01:49:27.137500575Z,"{""age"":""23"",""gender"":""Female"",""strength"":""I would say quite strong"",""fair"":""Yes"",""feedback"":""Nope "",""education"":""bachelor"",""teammates"":""I believe some were fabricating the numbers, as they said one thing then changed after"",""notes"":""Yes"",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-19T02:04:27.167361717Z,1,2024-04-19T02:04:27.246498248Z,{},2024-04-19T01:49:27.480721516Z,4,2024-04-19T01:50:58.946704248Z,game ended,2024-04-19T02:03:22.378837098Z,01HVT0PZ0QRSNNEGGB16ZZ2YYJ,2024-04-19T02:02:22.394435565Z
01HVT0PPP5EY2TZPMPY947T9P7,true,2024-04-19T01:52:41.226781347Z,01HVT00BH3ERA1WT75GZ649YJC,2024-04-19T01:52:05.959857946Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:52:05.959857946Z,"[""🐇"",""🐿️"",""🐿️"",""                                   ""]",2024-04-19T01:53:11.96003794Z,56f7560f3bd969000c1708de,2024-04-19T01:49:28.645535414Z,player 2,2024-04-19T01:53:11.96003794Z,01HVT0PNWTQAMC1ZCCQ0F009QH,2024-04-19T01:49:28.645535414Z,rerun-interactive-0.3,2024-04-19T01:52:05.959857946Z,"{""age"":""44"",""gender"":""Demiwoman"",""strength"":""Really good!"",""fair"":""Yes"",""feedback"":"""",""education"":""other"",""teammates"":""I guess so, hard to know! "",""notes"":""Yes!"",""politics"":""Left"",""geo"":""Manchester, UK"",""ethnicity"":""White British""}",2024-04-19T02:05:41.680583626Z,1,2024-04-19T02:05:41.52635057Z,{},2024-04-19T01:49:29.203043909Z,4,2024-04-19T01:52:38.176210959Z,game ended,2024-04-19T02:04:34.277128323Z,01HVT0PS6MD9ZWA8BXS2BX0Y5Y,2024-04-19T02:03:36.829349434Z
01HVT0PS6MD9ZWA8BXS2BX0Y5Y,true,2024-04-19T01:53:10.638557907Z,01HVT00BH3ERA1WT75GZ649YJC,2024-04-19T01:52:05.959857946Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:52:05.959857946Z,"[""                                   "",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇""]",2024-04-19T01:53:11.96003794Z,65d8fe1b0be7f8a8b58dfabd,2024-04-19T01:49:31.220085628Z,player 3,2024-04-19T01:53:11.96003794Z,01HVT0PRRH3WDA0ZFC3QF9KBKG,2024-04-19T01:49:31.220085628Z,rerun-interactive-0.3,2024-04-19T01:52:05.959857946Z,"{""age"":""30"",""gender"":""F"",""strength"":""Average"",""fair"":""Yes"",""feedback"":""No feedback/problems."",""education"":""other"",""teammates"":""Yes except for 1 who provided no info. I'd assume they were all telling the truth"",""notes"":""Mental notes"",""politics"":""Moderate"",""geo"":""USA"",""ethnicity"":""White""}",2024-04-19T02:06:01.614323425Z,1,2024-04-19T02:06:01.381731256Z,{},2024-04-19T01:49:31.394570344Z,4,2024-04-19T01:53:07.241617063Z,game ended,2024-04-19T02:04:34.277128323Z,01HVT0QGWE0W4QT11C5G7ZNTG4,2024-04-19T02:03:36.829349434Z
01HVT0PTC6NEHTEDERY341W8GZ,,,,2024-04-19T01:57:28.57580909Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:53:10.776408018Z,,,5d87e122e951a10001c3811a,2024-04-19T01:49:32.422723588Z,,,01HVT0PT9GSZE0TTY92C6A8XRS,2024-04-19T01:49:32.422723588Z,rerun-interactive-0.3,2024-04-19T01:53:10.776408018Z,,,,,{},2024-04-19T01:49:32.594167564Z,,,no more games,2024-04-19T02:46:10.687116842Z,,
01HVT0PZ0QRSNNEGGB16ZZ2YYJ,true,2024-04-19T01:51:39.187353651Z,01HVT00BJEFNWQWVZPP79XJCVZ,2024-04-19T01:49:37.32857323Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:49:37.32857323Z,"[""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""                                   ""]",2024-04-19T01:52:07.075131124Z,645e3a837936835982abb405,2024-04-19T01:49:37.175498568Z,player 4,2024-04-19T01:52:07.075131124Z,01HVT0PYQ7M2YKMH0EKTMBF2YH,2024-04-19T01:49:37.175498568Z,rerun-interactive-0.3,2024-04-19T01:49:37.32857323Z,"{""age"":""25"",""gender"":""Female"",""strength"":""I would describe my strength level as 60% - I hope I played correctly, but regardless, I had fun! "",""fair"":""Yes!"",""feedback"":"""",""education"":""bachelor"",""teammates"":""From my side, it didn't seem like they were telling the truth."",""notes"":""I did not."",""politics"":""Left"",""geo"":""Canadian"",""ethnicity"":""Black, South Asian""}",2024-04-19T02:04:28.687365995Z,1,2024-04-19T02:04:28.615645171Z,{},2024-04-19T01:49:37.855141312Z,4,2024-04-19T01:51:31.784200387Z,game ended,2024-04-19T02:03:22.378837098Z,01HVT0NBNKGK435Z6F9RRYY51D,2024-04-19T02:02:22.394435565Z
01HVT0QGWE0W4QT11C5G7ZNTG4,true,2024-04-19T01:52:40.531505Z,01HVT00BH3ERA1WT75GZ649YJC,2024-04-19T01:52:05.959857946Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:52:05.959857946Z,"[""                                   "",""🐇"",""🐿️""]",2024-04-19T01:53:11.96003794Z,65760fd1270241e5da3d9d8d,2024-04-19T01:49:55.470991773Z,player 4,2024-04-19T01:53:11.96003794Z,01HVT0QGH16S26ZBECMJVF6HHG,2024-04-19T01:49:55.470991773Z,rerun-interactive-0.3,2024-04-19T01:52:05.959857946Z,"{""age"":""46"",""gender"":""F"",""strength"":""It was okay."",""fair"":""Maybe"",""feedback"":"""",""education"":""master"",""teammates"":""No"",""notes"":""Yes"",""politics"":""Democratic"",""geo"":""United States"",""ethnicity"":""Black""}",2024-04-19T02:05:14.273827897Z,1,2024-04-19T02:05:14.38613431Z,{},2024-04-19T01:49:55.755725601Z,4,2024-04-19T01:52:31.850652056Z,game ended,2024-04-19T02:04:34.277128323Z,01HVT0NNZW2B627AZBNQC8JJYD,2024-04-19T02:03:36.829349434Z
01HVT0RVSS7JP4FGHTKZHJ7WCF,,,,2024-04-19T01:57:28.57580909Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:53:10.776408018Z,,,5d3f7f33eb67080001cd7250,2024-04-19T01:50:39.417616742Z,,,01HVT0RV74YJHES8A218CSA32H,2024-04-19T01:50:39.417616742Z,rerun-interactive-0.3,2024-04-19T01:53:10.776408018Z,"{""age"":""62"",""gender"":""Male"",""strength"":""Good"",""fair"":""Yes"",""feedback"":""None that I know of, but I suspect it jumped from the practise to the end"",""education"":""high-school"",""teammates"":""I think so"",""notes"":""No"",""politics"":""Left"",""geo"":""United Kingdom"",""ethnicity"":""White""}",2024-04-19T01:59:24.577430897Z,1,2024-04-19T01:59:24.639995499Z,{},2024-04-19T01:50:39.801436168Z,4,2024-04-19T01:56:44.179946234Z,no more games,2024-04-19T02:46:10.687116842Z,,
01HVT0S3BSYDSQAQ4VPG54FSR7,true,2024-04-19T01:55:02.948498699Z,01HVT0AD6YG52EMGM4F1DA6RNB,2024-04-19T01:53:10.776408018Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:53:10.776408018Z,"[""🐿️"",""🐿️"",""🐇"",""🐿️"",""                                   "",""🐿️""]",2024-04-19T01:55:43.591999392Z,64fb1bd815894a614a87fb12,2024-04-19T01:50:47.161604942Z,player 1,2024-04-19T01:55:43.591999392Z,01HVT0S2Z0RH2QK335PRE12ABC,2024-04-19T01:50:47.161604942Z,rerun-interactive-0.3,2024-04-19T01:53:10.776408018Z,"{""age"":""31"",""gender"":""Male"",""strength"":""Fast to reply with accurate numbers."",""fair"":""NO."",""feedback"":""Other players did not participate. And the game somewhat lagged. Not sure if my screen was glitched, but my animals never changed."",""education"":""bachelor"",""teammates"":""No idea. thought there was suppose to be more players. When the one person responded, they said same amount of animals but what they wrote was 1 animal off."",""notes"":""Yes"",""politics"":""Conservative"",""geo"":""Canadian"",""ethnicity"":""Vietnamese""}",2024-04-19T02:12:49.548306763Z,1,2024-04-19T02:12:49.721684178Z,{},2024-04-19T01:50:47.418213691Z,4,2024-04-19T01:54:57.40352692Z,game ended,2024-04-19T02:10:37.827780236Z,01HVT0S8ZK5MY9MGSYCX6MC58H,2024-04-19T02:08:21.748414264Z
