id,emojiArray,emojiArrayLastChangedAt,participantID,participantIDLastChangedAt,exitStep,exitStepLastChangedAt,treatment,treatmentLastChangedAt,exitSurvey,exitSurveyLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,recipient,recipientLastChangedAt,treatmentName,treatmentNameLastChangedAt,name,nameLastChangedAt,introDone,introDoneLastChangedAt,intro,introLastChangedAt,urlParams,urlParamsLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt
01HWDRFWJ4WJ0ZQK41NPVZHRQ5,,,01HWDRFVXZGDM1DJ2AXYN53KTE,2024-04-26T17:50:45.316323913Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:56:02.21170599Z,,,65d20e8013d9c8026aa9145e,2024-04-26T17:50:45.316323913Z,,,rerun-slider- 0.3,2024-04-26T17:56:02.21170599Z,,,,,1,2024-04-26T17:50:49.890414351Z,{},2024-04-26T17:50:45.660024357Z,no more games,2024-04-26T18:44:09.519832664Z,,2024-04-26T17:59:48.835625414Z
01HWDRGHK1GQ7CF0FK22WBXQTK,"[""🐿️"",""                                   "",""🐇"",""🐿️""]",2024-04-26T17:54:22.780863948Z,01HWDRGGZ7YG0EEKKBQFE9456K,2024-04-26T17:51:06.849657781Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:51:06.874313059Z,,,5bc0b1bb63cb210001cf55ba,2024-04-26T17:51:06.849657781Z,01HWDRGSF90N1GS8EYW5694F5N,2024-04-26T17:58:06.989572437Z,rerun-slider- 0.3,2024-04-26T17:51:06.874313059Z,player 1,2024-04-26T17:54:22.780863948Z,true,2024-04-26T17:52:34.365803016Z,3,2024-04-26T17:52:31.718143041Z,{},2024-04-26T17:51:07.195659768Z,game ended,2024-04-26T17:58:30.364197891Z,01HWDP3W860XBWVMP6YAPYYN3W,2024-04-26T17:51:06.874313059Z
01HWDRGSF90N1GS8EYW5694F5N,"[""🐿️"",""🐇"",""                                   "",""🐇""]",2024-04-26T17:54:22.780863948Z,01HWDRGRMAARRVGT98XRTS57C8,2024-04-26T17:51:14.92205213Z,1,2024-04-26T17:59:34.645266476Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:51:14.960222847Z,"{""age"":""52"",""gender"":""female"",""strength"":""I was consistent and correct"",""fair"":""yes"",""feedback"":"""",""education"":""master"",""teammates"":""no"",""notes"":""no"",""politics"":""none"",""geo"":""british"",""ethnicity"":""White""}",2024-04-26T17:59:34.628945805Z,5aa936ec6475f90001a07e59,2024-04-26T17:51:14.92205213Z,01HWDRGWZHVV5SEGZZQNV70A0P,2024-04-26T17:58:06.989572437Z,rerun-slider- 0.3,2024-04-26T17:51:14.960222847Z,player 2,2024-04-26T17:54:22.780863948Z,true,2024-04-26T17:52:48.114458716Z,3,2024-04-26T17:52:43.905307068Z,{},2024-04-26T17:51:15.34725242Z,game ended,2024-04-26T17:58:30.364197891Z,01HWDP3W860XBWVMP6YAPYYN3W,2024-04-26T17:51:14.960222847Z
01HWDRGWZHVV5SEGZZQNV70A0P,"[""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐿️""]",2024-04-26T17:54:22.780863948Z,01HWDRGWAZHG6Q2YTGJFQVW9ZC,2024-04-26T17:51:18.513555955Z,1,2024-04-26T17:59:04.091630668Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:51:18.562055134Z,"{""age"":""48"",""gender"":""male"",""strength"":""none"",""fair"":""yes"",""feedback"":""none"",""education"":""bachelor"",""teammates"":""unsure"",""notes"":""no"",""politics"":""none"",""geo"":""uk"",""ethnicity"":""white""}",2024-04-26T17:59:04.072889942Z,5738b41e67421f000e18464c,2024-04-26T17:51:18.513555955Z,01HWDRHE656BCB5JFX9HAV7APF,2024-04-26T17:58:06.989572437Z,rerun-slider- 0.3,2024-04-26T17:51:18.562055134Z,player 3,2024-04-26T17:54:22.780863948Z,true,2024-04-26T17:53:12.718710607Z,3,2024-04-26T17:53:04.678059034Z,{},2024-04-26T17:51:19.024456835Z,game ended,2024-04-26T17:58:30.364197891Z,01HWDP3W860XBWVMP6YAPYYN3W,2024-04-26T17:51:18.562055134Z
01HWDRGYPXS16HB2SAN2QW970R,,,01HWDRGY0TQSZTRV53RS0C7RSK,2024-04-26T17:51:20.285085693Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:56:02.21170599Z,,,63f12394a92cffe148daeb12,2024-04-26T17:51:20.285085693Z,,,rerun-slider- 0.3,2024-04-26T17:56:02.21170599Z,,,,,1,2024-04-26T17:51:31.680738857Z,{},2024-04-26T17:51:20.664268453Z,no more games,2024-04-26T18:44:09.519832664Z,,2024-04-26T17:59:48.835625414Z
01HWDRHE656BCB5JFX9HAV7APF,"[""                                   "",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇""]",2024-04-26T17:54:22.780863948Z,01HWDRHDBJ3ZH22F65Y58QBZZ5,2024-04-26T17:51:36.133968517Z,1,2024-04-26T18:00:53.773201485Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:51:36.1626735Z,"{""age"":""54"",""gender"":""female"",""strength"":""good strength"",""fair"":""yes"",""feedback"":""no"",""education"":""high-school"",""teammates"":""no i dont think they were telling the truth"",""notes"":""yes"",""politics"":"""",""geo"":""british"",""ethnicity"":""white""}",2024-04-26T18:00:53.756547964Z,5d3c480f2dc7f70001f00c87,2024-04-26T17:51:36.133968517Z,01HWDRGHK1GQ7CF0FK22WBXQTK,2024-04-26T17:58:06.989572437Z,rerun-slider- 0.3,2024-04-26T17:51:36.1626735Z,player 4,2024-04-26T17:54:22.780863948Z,true,2024-04-26T17:54:22.437019467Z,3,2024-04-26T17:54:12.196332397Z,{},2024-04-26T17:51:36.544080992Z,game ended,2024-04-26T17:58:30.364197891Z,01HWDP3W860XBWVMP6YAPYYN3W,2024-04-26T17:51:36.1626735Z
01HWDRJFYAK0AP2SNK2TQAZ3DS,,,01HWDRJF9WT0CXE2D2H5PTVVJ4,2024-04-26T17:52:10.69813017Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:56:02.21170599Z,,,5a8c9fe2000dab00018cde32,2024-04-26T17:52:10.69813017Z,,,rerun-slider- 0.3,2024-04-26T17:56:02.21170599Z,,,,,1,2024-04-26T17:52:20.051951855Z,{},2024-04-26T17:52:11.046065692Z,no more games,2024-04-26T18:44:09.519832664Z,,2024-04-26T17:59:48.835625414Z
01HWDRMJ9FBVNPJ9D23D7BYE2M,"[""🐿️"",""                                   "",""🐿️"",""🐇"",""🐿️"",""🐿️""]",2024-04-26T17:55:29.062913394Z,01HWDRMHMG3E679K7W9PP0GT7Q,2024-04-26T17:53:18.63908876Z,1,2024-04-26T18:01:27.8878299Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:54:22.491322883Z,"{""age"":""54"",""gender"":""Male"",""strength"":""Limited view but able to take a kind of average between mine and neighbour"",""fair"":""Yes"",""feedback"":""No other feedback"",""education"":""high-school"",""teammates"":""Impossible to tell but the answers didn't seem to vary hugely from my own"",""notes"":""Yes, to compare my answers and guesstimate the difference"",""politics"":""Moderate left"",""geo"":""United Kingdom"",""ethnicity"":""White British""}",2024-04-26T18:01:27.907732396Z,63d2d8388a367c258ca82590,2024-04-26T17:53:18.63908876Z,01HWDRMVRARQJFKNABEKSD2C4Z,2024-04-26T17:59:08.892933186Z,rerun-slider- 0.3,2024-04-26T17:54:22.491322883Z,player 1,2024-04-26T17:55:29.062913394Z,true,2024-04-26T17:54:55.695508927Z,3,2024-04-26T17:54:49.361608655Z,{},2024-04-26T17:53:18.989673036Z,game ended,2024-04-26T17:59:23.887134947Z,01HWDP3Q7Y9A8RJSXVN90VGEHX,2024-04-26T17:54:22.491322883Z
01HWDRMQZM3S6AEZEEM2NP64RP,"[""🐿️"",""🐿️"",""🐿️"",""🐇"",""                                   "",""🐿️""]",2024-04-26T17:59:49.227073778Z,01HWDRMQ8RPXAZQ6KFBCBN8HA8,2024-04-26T17:53:24.468279956Z,1,2024-04-26T18:06:42.274097042Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:56:02.21170599Z,"{""age"":""47"",""gender"":""female"",""strength"":""i didnt feel like i had one!"",""fair"":""sure"",""feedback"":""i would have liked to be able to see what i was choosing as my %"",""education"":""master"",""teammates"":""yes, but there were a few odd answers that didnt align with what i saw and what other said"",""notes"":""yes and most seemed to align when what i saw but there were some odd answers that made me wonder"",""politics"":""left"",""geo"":""UK"",""ethnicity"":""white""}",2024-04-26T18:06:42.253470349Z,5c6453fbe4fd44000167bfed,2024-04-26T17:53:24.468279956Z,01HWDRN2ZX40CR08VJN16EW7V7,2024-04-26T18:03:58.941236718Z,rerun-slider- 0.3,2024-04-26T17:56:02.21170599Z,player 1,2024-04-26T17:59:49.227073778Z,true,2024-04-26T17:57:49.965861733Z,3,2024-04-26T17:57:24.689087249Z,{},2024-04-26T17:53:24.92781371Z,game ended,2024-04-26T18:04:09.37477642Z,01HWDRPKRNAYFSFDZM9JEMMVCE,2024-04-26T17:56:02.21170599Z
01HWDRMRXKT765XNCXM2JNSR1J,,,01HWDRMR3F9RY4AFPJD1F4GS1H,2024-04-26T17:53:25.428023442Z,1,2024-04-26T18:00:08.804967123Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:56:02.21170599Z,"{""age"":""26"",""gender"":"""",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""master"",""teammates"":"""",""notes"":"""",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-26T18:00:08.785845026Z,5cd2f0685a6ef30012924432,2024-04-26T17:53:25.428023442Z,,,rerun-slider- 0.3,2024-04-26T17:56:02.21170599Z,,,,,2,2024-04-26T17:59:31.323620846Z,{},2024-04-26T17:53:25.839317838Z,no more games,2024-04-26T18:44:09.519832664Z,,2024-04-26T17:59:48.835625414Z
01HWDRMVRARQJFKNABEKSD2C4Z,"[""🐇"",""🐿️"",""🐿️"",""🐿️"",""                                   ""]",2024-04-26T17:55:29.062913394Z,01HWDRMTZEVMNJND408Q7ED3GS,2024-04-26T17:53:28.330051068Z,1,2024-04-26T17:59:52.906120571Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:54:22.491322883Z,"{""age"":""36"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""master"",""teammates"":""Dont know "",""notes"":""No"",""politics"":""centrist"",""geo"":""uk"",""ethnicity"":""white""}",2024-04-26T17:59:52.883993471Z,60fd3bac837dd172e83941e8,2024-04-26T17:53:28.330051068Z,01HWDRN052DE9SX4Q7V1B311JC,2024-04-26T17:59:08.892933186Z,rerun-slider- 0.3,2024-04-26T17:54:22.491322883Z,player 2,2024-04-26T17:55:29.062913394Z,true,2024-04-26T17:54:37.699116572Z,3,2024-04-26T17:54:31.096114718Z,{},2024-04-26T17:53:28.742320754Z,game ended,2024-04-26T17:59:23.887134947Z,01HWDP3Q7Y9A8RJSXVN90VGEHX,2024-04-26T17:54:22.491322883Z
01HWDRN052DE9SX4Q7V1B311JC,"[""🐇"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""                                   ""]",2024-04-26T17:55:29.062913394Z,01HWDRMZJ0GG0GCW0RKXKW40JD,2024-04-26T17:53:32.834761811Z,1,2024-04-26T18:00:14.573948894Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:53:32.856653698Z,"{""age"":""37"",""gender"":""Female"",""strength"":""Average"",""fair"":""Yes"",""feedback"":""N/A"",""education"":""high-school"",""teammates"":""For the most part."",""notes"":""Yes"",""politics"":""Left"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-26T18:00:14.556669732Z,586400dfec49b5000158fbea,2024-04-26T17:53:32.834761811Z,01HWDRNPF61ZSF6VPAWJJFTRGT,2024-04-26T17:59:08.892933186Z,rerun-slider- 0.3,2024-04-26T17:53:32.856653698Z,player 3,2024-04-26T17:55:29.062913394Z,true,2024-04-26T17:55:27.1373331Z,3,2024-04-26T17:55:19.023939332Z,{},2024-04-26T17:53:33.163448971Z,game ended,2024-04-26T17:59:23.887134947Z,01HWDP3Q7Y9A8RJSXVN90VGEHX,2024-04-26T17:53:32.856653698Z
01HWDRN2ZX40CR08VJN16EW7V7,"[""🐇"",""🐿️"",""                                   ""]",2024-04-26T17:59:49.227073778Z,01HWDRN2Q9HCMR8YNF0HNFF235,2024-04-26T17:53:35.741835926Z,1,2024-04-26T18:05:41.237967272Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:56:02.21170599Z,"{""age"":""36"",""gender"":""Male "",""strength"":""Strength was communication in this game"",""fair"":""For the little time the survey took I think the pay was fair"",""feedback"":"""",""education"":""high-school"",""teammates"":""I believe they were telling the truth. With incentive at stake I don't see any reason why they would lie"",""notes"":""I took what others said seriously"",""politics"":""Liberal "",""geo"":""Canadian"",""ethnicity"":""Native American""}",2024-04-26T18:05:41.211775761Z,6517329fdda50f948d1ff627,2024-04-26T17:53:35.741835926Z,01HWDRNCKYEG6S7NWWTPJD1C03,2024-04-26T18:03:58.941236718Z,rerun-slider- 0.3,2024-04-26T17:56:02.21170599Z,player 2,2024-04-26T17:59:49.227073778Z,true,2024-04-26T17:56:12.216588688Z,3,2024-04-26T17:55:51.0557493Z,{},2024-04-26T17:53:35.89398044Z,game ended,2024-04-26T18:04:09.37477642Z,01HWDRPKRNAYFSFDZM9JEMMVCE,2024-04-26T17:56:02.21170599Z
01HWDRN5DFR7JH3HX5EDBVTW3J,"[""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐇"",""                                   "",""🐿️"",""🐿️""]",2024-04-26T17:56:02.87546926Z,01HWDRN4MW8SA6H4QX2X00BDHX,2024-04-26T17:53:38.223331056Z,1,2024-04-26T18:00:32.262183321Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:55:28.718250076Z,"{""age"":""43"",""gender"":""female"",""strength"":""I think I did OK"",""fair"":""Yes"",""feedback"":""None"",""education"":""master"",""teammates"":""No idea"",""notes"":""No"",""politics"":""Left"",""geo"":""UK / British"",""ethnicity"":""White British""}",2024-04-26T18:00:32.243358432Z,5c28a4530091e40001ca4d00,2024-04-26T17:53:38.223331056Z,01HWDRNMJ5HJN3RST815970G1Q,2024-04-26T17:59:40.4005016Z,rerun-slider- 0.3,2024-04-26T17:55:28.718250076Z,player 1,2024-04-26T17:56:02.87546926Z,true,2024-04-26T17:55:54.819058421Z,3,2024-04-26T17:55:46.370644041Z,{},2024-04-26T17:53:38.637233554Z,game ended,2024-04-26T17:59:56.776138926Z,01HWDP3TTY70AJ1HRSJS4M2BZE,2024-04-26T17:55:28.718250076Z
01HWDRNCKYEG6S7NWWTPJD1C03,"[""🐇"",""                                   "",""🐿️"",""🐇""]",2024-04-26T17:59:49.227073778Z,01HWDRNC0PD4Z1CRP4RRZBGNPD,2024-04-26T17:53:45.598501291Z,1,2024-04-26T18:05:38.683454757Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:56:02.21170599Z,"{""age"":""35"",""gender"":""female"",""strength"":""my window and ratio of squirrels to rabbits"",""fair"":""yes i think so"",""feedback"":"""",""education"":""other"",""teammates"":""I hope so but Im not sure"",""notes"":""I took into account what others said yes"",""politics"":""n/a"",""geo"":""n/a"",""ethnicity"":""white""}",2024-04-26T18:05:38.622659476Z,6126441c9c8ec5ea6230ba17,2024-04-26T17:53:45.598501291Z,01HWDRQM2HK8FJGWNYTVZAK8F1,2024-04-26T18:03:58.941236718Z,rerun-slider- 0.3,2024-04-26T17:56:02.21170599Z,player 3,2024-04-26T17:59:49.227073778Z,true,2024-04-26T17:56:06.372465237Z,3,2024-04-26T17:56:03.940217964Z,{},2024-04-26T17:53:45.917842022Z,game ended,2024-04-26T18:04:09.37477642Z,01HWDRPKRNAYFSFDZM9JEMMVCE,2024-04-26T17:56:02.21170599Z
01HWDRNEF1TGV28TX41MH0MKQM,,,01HWDRNE5MDBQX2TR4PV4CAR9B,2024-04-26T17:53:47.489972048Z,1,2024-04-26T18:02:25.392041306Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:56:02.21170599Z,"{""age"":""62"",""gender"":""Male"",""strength"":""Guessing"",""fair"":""Yes"",""feedback"":""Answered the test questions and it just went to the end of the study."",""education"":""bachelor"",""teammates"":""Yes"",""notes"":""No"",""politics"":""Conservatives "",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-26T18:02:24.876247634Z,5ecc5a663823de80ecbe966a,2024-04-26T17:53:47.489972048Z,,,rerun-slider- 0.3,2024-04-26T17:56:02.21170599Z,,,,,2,2024-04-26T17:57:29.225087644Z,{},2024-04-26T17:53:47.679896279Z,no more games,2024-04-26T18:44:09.519832664Z,,2024-04-26T17:59:48.835625414Z
01HWDRNMJ5HJN3RST815970G1Q,"[""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""                                   "",""🐇"",""🐇"",""🐿️""]",2024-04-26T17:56:02.87546926Z,01HWDRNKHG3V1HCQFH5A3GEHXT,2024-04-26T17:53:53.733683757Z,1,2024-04-26T18:01:06.351098231Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:55:28.718250076Z,"{""age"":""39"",""gender"":""Female"",""strength"":""I kept sure of my answer"",""fair"":""yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""I hope so! Mostly"",""notes"":""no, i read and tried to remember"",""politics"":""centre"",""geo"":""English"",""ethnicity"":""White British""}",2024-04-26T18:01:06.331666688Z,6415b3c95afa8dcac0dd7ae3,2024-04-26T17:53:53.733683757Z,01HWDRNP3JNMETPQP3YBR0CX85,2024-04-26T17:59:40.4005016Z,rerun-slider- 0.3,2024-04-26T17:55:28.718250076Z,player 2,2024-04-26T17:56:02.87546926Z,true,2024-04-26T17:55:41.29437796Z,3,2024-04-26T17:55:32.160116232Z,{},2024-04-26T17:53:54.619347481Z,game ended,2024-04-26T17:59:56.776138926Z,01HWDP3TTY70AJ1HRSJS4M2BZE,2024-04-26T17:55:28.718250076Z
01HWDRNP3JNMETPQP3YBR0CX85,"[""🐿️"",""🐿️"",""                                   ""]",2024-04-26T17:56:02.87546926Z,01HWDRNNEAZN9SFPJ1QTQP0974,2024-04-26T17:53:55.314149666Z,1,2024-04-26T18:02:21.687643681Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:55:28.718250076Z,"{""age"":""41"",""gender"":""female"",""strength"":""I analysed my window with  the other players percentages."",""fair"":""yes"",""feedback"":""no problems encountered. ran very smoothly, and the rabbit and squirrel graphics were very cute!"",""education"":""bachelor"",""teammates"":""yes. I didnt think they would be lying, but I was aware they were guessing."",""notes"":""I noticed the percentages from the other players"",""politics"":""centre left"",""geo"":""United Kingdom"",""ethnicity"":""white british""}",2024-04-26T18:02:21.706800198Z,601ecf037d641438c0840330,2024-04-26T17:53:55.314149666Z,01HWDRQ32F1AVNBV1FCKC5PHB9,2024-04-26T17:59:40.4005016Z,rerun-slider- 0.3,2024-04-26T17:55:28.718250076Z,player 3,2024-04-26T17:56:02.87546926Z,true,2024-04-26T17:55:30.760037811Z,3,2024-04-26T17:55:26.821140078Z,{},2024-04-26T17:53:55.822113418Z,game ended,2024-04-26T17:59:56.776138926Z,01HWDP3TTY70AJ1HRSJS4M2BZE,2024-04-26T17:55:28.718250076Z
01HWDRNPF61ZSF6VPAWJJFTRGT,"[""🐿️"",""🐿️"",""🐇"",""🐇"",""                                   "",""🐿️"",""🐿️""]",2024-04-26T17:55:29.062913394Z,01HWDRNNRC2CRGK6P13H6295WW,2024-04-26T17:53:55.686690357Z,1,2024-04-26T18:00:53.831357469Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:53:55.70998553Z,"{""age"":""22"",""gender"":""Female"",""strength"":""OK for the most part but my first answer was misleading as I clicked wrongly."",""fair"":""Yes."",""feedback"":""I couldn't see the exact percentage I was choosing which would've been helpful."",""education"":""high-school"",""teammates"":""It seemed like others had similar answers so I thought everyone was answering honestly."",""notes"":""Only mental notes; I was working out rough averages in my head as we went along."",""politics"":""Left"",""geo"":""British"",""ethnicity"":""White""}",2024-04-26T18:00:53.851780766Z,63e51c2e4314233df13bf6ef,2024-04-26T17:53:55.686690357Z,01HWDRMJ9FBVNPJ9D23D7BYE2M,2024-04-26T17:59:08.892933186Z,rerun-slider- 0.3,2024-04-26T17:53:55.70998553Z,player 4,2024-04-26T17:55:29.062913394Z,true,2024-04-26T17:55:28.655052467Z,3,2024-04-26T17:55:15.991175349Z,{},2024-04-26T17:53:56.065279384Z,game ended,2024-04-26T17:59:23.887134947Z,01HWDP3Q7Y9A8RJSXVN90VGEHX,2024-04-26T17:53:55.70998553Z
01HWDRQ32F1AVNBV1FCKC5PHB9,"[""                                   "",""🐇"",""🐿️""]",2024-04-26T17:56:02.87546926Z,01HWDRQ2BDDR33CBCH71NHGXBG,2024-04-26T17:54:41.359514622Z,1,2024-04-26T18:02:22.109558132Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:55:28.718250076Z,"{""age"":""53"",""gender"":""male"",""strength"":""ok"",""fair"":""yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""dont think so - the reports were too precise early on.  6% for example would be unfeasible to ascertain from a limited view and few animals in sight."",""notes"":""minimally"",""politics"":""far right"",""geo"":""uk"",""ethnicity"":""white""}",2024-04-26T18:02:22.090914201Z,637e3bedd8c3601a81a65889,2024-04-26T17:54:41.359514622Z,01HWDRN5DFR7JH3HX5EDBVTW3J,2024-04-26T17:59:40.4005016Z,rerun-slider- 0.3,2024-04-26T17:55:28.718250076Z,player 4,2024-04-26T17:56:02.87546926Z,true,2024-04-26T17:56:02.141054814Z,3,2024-04-26T17:55:58.897070213Z,{},2024-04-26T17:54:41.771741323Z,game ended,2024-04-26T17:59:56.776138926Z,01HWDP3TTY70AJ1HRSJS4M2BZE,2024-04-26T17:55:28.718250076Z
01HWDRQM2HK8FJGWNYTVZAK8F1,"[""🐿️"",""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐇""]",2024-04-26T17:59:49.227073778Z,01HWDRQKA8J2C8F3QE4SSAVH5C,2024-04-26T17:54:58.769863542Z,1,2024-04-26T18:05:03.811484562Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:56:02.21170599Z,"{""age"":""47"",""gender"":""female"",""strength"":""50/50"",""fair"":""yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""i think their answers are incorrect"",""notes"":""no"",""politics"":""left"",""geo"":""UK"",""ethnicity"":""White - British""}",2024-04-26T18:05:03.792153469Z,5ce94777de266200151ea319,2024-04-26T17:54:58.769863542Z,01HWDRMQZM3S6AEZEEM2NP64RP,2024-04-26T18:03:58.941236718Z,rerun-slider- 0.3,2024-04-26T17:56:02.21170599Z,player 4,2024-04-26T17:59:49.227073778Z,true,2024-04-26T17:59:48.809766838Z,3,2024-04-26T17:57:27.701855819Z,{},2024-04-26T17:54:59.265508384Z,game ended,2024-04-26T18:04:09.37477642Z,01HWDRPKRNAYFSFDZM9JEMMVCE,2024-04-26T17:56:02.21170599Z
