id,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,guess,guessLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt
01HW3QESRDB165FEK0Y8PHM614,01HW3Q8K6AZ124BZM8GV1EB327,2024-04-22T20:20:16.781409423Z,01HW3Q8K8E93CWJ678YRYVAQK6,2024-04-22T20:20:16.781409423Z,01HW3Q21G35S2JQ2KHWM2QG44M,2024-04-22T20:20:16.781409423Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:16.781409423Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:16.781409423Z,5,2024-04-22T20:20:36.140113097Z,100,2024-04-22T20:20:36.143872927Z,true,2024-04-22T20:20:36.147879192Z
01HW3QESRK3CBQ0ZJ6XZK3FZTJ,01HW3Q8K6AZ124BZM8GV1EB327,2024-04-22T20:20:16.787914081Z,01HW3Q8K8E93CWJ678YRYVAQK6,2024-04-22T20:20:16.787914081Z,01HW3Q64QS9RR2RR8BDDM8S7P3,2024-04-22T20:20:16.787914081Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:16.787914081Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:16.787914081Z,16,2024-04-22T20:20:37.576398806Z,100,2024-04-22T20:20:37.574172586Z,true,2024-04-22T20:20:37.580890176Z
01HW3QFE65WGEG0NF8JZR9PRZF,01HW3Q8K6BPP9Q6QQ1ZRDGKH2Y,2024-04-22T20:20:37.701201083Z,01HW3Q8K8T7Z9N5CBWFY2SZ9J4,2024-04-22T20:20:37.701201083Z,01HW3PX7W5V8YXW9QA3X1FDDM6,2024-04-22T20:20:37.701201083Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:37.701201083Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:37.701201083Z,33,2024-04-22T20:20:56.752045338Z,100,2024-04-22T20:20:56.757417849Z,true,2024-04-22T20:20:56.761460877Z
01HW3QFE6CW73JER9DVMCFNXF3,01HW3Q8K6BPP9Q6QQ1ZRDGKH2Y,2024-04-22T20:20:37.708262773Z,01HW3Q8K8T7Z9N5CBWFY2SZ9J4,2024-04-22T20:20:37.708262773Z,01HW3PZJEJW3EMWQN3JY9ZF0T7,2024-04-22T20:20:37.708262773Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:37.708262773Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:37.708262773Z,48,2024-04-22T20:20:52.107441397Z,64,2024-04-22T20:20:52.112941903Z,true,2024-04-22T20:20:52.117926066Z
01HW3QFE6NFSAVNCZ1CMNCHQ1V,01HW3Q8K6BPP9Q6QQ1ZRDGKH2Y,2024-04-22T20:20:37.717196458Z,01HW3Q8K8T7Z9N5CBWFY2SZ9J4,2024-04-22T20:20:37.717196458Z,01HW3Q21G35S2JQ2KHWM2QG44M,2024-04-22T20:20:37.717196458Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:37.717196458Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:37.717196458Z,5,2024-04-22T20:20:50.533688272Z,100,2024-04-22T20:20:50.53612934Z,true,2024-04-22T20:20:50.54484501Z
01HW3QFE6VRQTGATYNT95EN16J,01HW3Q8K6BPP9Q6QQ1ZRDGKH2Y,2024-04-22T20:20:37.724004203Z,01HW3Q8K8T7Z9N5CBWFY2SZ9J4,2024-04-22T20:20:37.724004203Z,01HW3Q64QS9RR2RR8BDDM8S7P3,2024-04-22T20:20:37.724004203Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:37.724004203Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:37.724004203Z,10,2024-04-22T20:20:59.182252919Z,57,2024-04-22T20:20:59.180188962Z,true,2024-04-22T20:20:59.195357537Z
01HW3QFM7BN1PTZSWZQMXF2SQ4,01HW3QD7YXQ9ZE8YSGHE6GT07S,2024-04-22T20:20:43.883120097Z,01HW3QD841TD7HGCKYAAB8DR6Y,2024-04-22T20:20:43.883120097Z,01HW3Q5KW7558AY3JNK4DJBQ8Q,2024-04-22T20:20:43.883120097Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:20:43.883120097Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:20:43.883120097Z,27,2024-04-22T20:20:56.675934091Z,19,2024-04-22T20:20:56.682369241Z,true,2024-04-22T20:20:56.683971429Z
01HW3QFM7MJHAT9TTHWD4GFBBH,01HW3QD7YXQ9ZE8YSGHE6GT07S,2024-04-22T20:20:43.892806999Z,01HW3QD841TD7HGCKYAAB8DR6Y,2024-04-22T20:20:43.892806999Z,01HW3Q5P4XFP8ZNCNFGYTZ68SC,2024-04-22T20:20:43.892806999Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:20:43.892806999Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:20:43.892806999Z,22,2024-04-22T20:20:57.997989147Z,24,2024-04-22T20:20:57.999787328Z,true,2024-04-22T20:20:58.005935211Z
01HW3QFM7VZY09QBDRN61BQFFM,01HW3QD7YXQ9ZE8YSGHE6GT07S,2024-04-22T20:20:43.899340073Z,01HW3QD841TD7HGCKYAAB8DR6Y,2024-04-22T20:20:43.899340073Z,01HW3Q7FJ5A6N62T8DDV3F17TR,2024-04-22T20:20:43.899340073Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:20:43.899340073Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:20:43.899340073Z,30,2024-04-22T20:20:59.378956989Z,86,2024-04-22T20:20:59.386438908Z,true,2024-04-22T20:20:59.388493076Z
01HW3QFM8265VYH6VM8RE7XDJP,01HW3QD7YXQ9ZE8YSGHE6GT07S,2024-04-22T20:20:43.906111402Z,01HW3QD841TD7HGCKYAAB8DR6Y,2024-04-22T20:20:43.906111402Z,01HW3QBTH0S84FN88VFA8D0K1V,2024-04-22T20:20:43.906111402Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:20:43.906111402Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:20:43.906111402Z,36,2024-04-22T20:20:51.941105728Z,62,2024-04-22T20:20:51.946377822Z,true,2024-04-22T20:20:51.950171815Z
01HW3QG39GJ52A6PH3RNN2PARF,01HW3Q8K5ZWRXM39DG5VNV4D6M,2024-04-22T20:20:59.312709014Z,01HW3Q8KBQBCN5WCAQB4DNNJ89,2024-04-22T20:20:59.312709014Z,01HW3PX7W5V8YXW9QA3X1FDDM6,2024-04-22T20:20:59.312709014Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:59.312709014Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:59.312709014Z,9,2024-04-22T20:21:14.052301437Z,100,2024-04-22T20:21:14.055593355Z,true,2024-04-22T20:21:14.061866832Z
01HW3QG39T8AGB1YFG56CBGBSG,01HW3Q8K5ZWRXM39DG5VNV4D6M,2024-04-22T20:20:59.322305293Z,01HW3Q8KBQBCN5WCAQB4DNNJ89,2024-04-22T20:20:59.322305293Z,01HW3PZJEJW3EMWQN3JY9ZF0T7,2024-04-22T20:20:59.322305293Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:59.322305293Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:59.322305293Z,33,2024-04-22T20:21:08.621204034Z,0,2024-04-22T20:21:08.629672555Z,true,2024-04-22T20:21:08.634815141Z
01HW3QG3A11PF4M6NHMR6F5BKM,01HW3Q8K5ZWRXM39DG5VNV4D6M,2024-04-22T20:20:59.329929612Z,01HW3Q8KBQBCN5WCAQB4DNNJ89,2024-04-22T20:20:59.329929612Z,01HW3Q21G35S2JQ2KHWM2QG44M,2024-04-22T20:20:59.329929612Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:59.329929612Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:59.329929612Z,3,2024-04-22T20:21:10.178303202Z,100,2024-04-22T20:21:10.183136185Z,true,2024-04-22T20:21:10.193869623Z
01HW3QG3AA4M85HR6W6BC5JAWV,01HW3Q8K5ZWRXM39DG5VNV4D6M,2024-04-22T20:20:59.33874091Z,01HW3Q8KBQBCN5WCAQB4DNNJ89,2024-04-22T20:20:59.33874091Z,01HW3Q64QS9RR2RR8BDDM8S7P3,2024-04-22T20:20:59.33874091Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:59.33874091Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:59.33874091Z,33,2024-04-22T20:21:12.140740727Z,67,2024-04-22T20:21:12.145520632Z,true,2024-04-22T20:21:12.151843678Z
01HW3QG3F2QY8AH210QPAJZDEG,01HW3QD7YZRV9M337CVTB17675,2024-04-22T20:20:59.490066754Z,01HW3QD83MWRBRFHZG3F4N21P0,2024-04-22T20:20:59.490066754Z,01HW3Q5KW7558AY3JNK4DJBQ8Q,2024-04-22T20:20:59.490066754Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:20:59.490066754Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:20:59.490066754Z,25,2024-04-22T20:21:12.009329016Z,28,2024-04-22T20:21:12.01349611Z,true,2024-04-22T20:21:12.026778674Z
01HW3QG3F97VEA22F6T36K3XZG,01HW3QD7YZRV9M337CVTB17675,2024-04-22T20:20:59.497825748Z,01HW3QD83MWRBRFHZG3F4N21P0,2024-04-22T20:20:59.497825748Z,01HW3Q5P4XFP8ZNCNFGYTZ68SC,2024-04-22T20:20:59.497825748Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:20:59.497825748Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:20:59.497825748Z,23,2024-04-22T20:21:08.077927523Z,53,2024-04-22T20:21:08.091556285Z,true,2024-04-22T20:21:08.085470783Z
01HW3QG3FGD7FG9XQXG7DQYR6E,01HW3QD7YZRV9M337CVTB17675,2024-04-22T20:20:59.504788881Z,01HW3QD83MWRBRFHZG3F4N21P0,2024-04-22T20:20:59.504788881Z,01HW3Q7FJ5A6N62T8DDV3F17TR,2024-04-22T20:20:59.504788881Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:20:59.504788881Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:20:59.504788881Z,34,2024-04-22T20:21:16.849087051Z,83,2024-04-22T20:21:16.853437757Z,true,2024-04-22T20:21:16.85982346Z
01HW3QG3FQR2EHFTEX251JZGTJ,01HW3QD7YZRV9M337CVTB17675,2024-04-22T20:20:59.511854813Z,01HW3QD83MWRBRFHZG3F4N21P0,2024-04-22T20:20:59.511854813Z,01HW3QBTH0S84FN88VFA8D0K1V,2024-04-22T20:20:59.511854813Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:20:59.511854813Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:20:59.511854813Z,34,2024-04-22T20:21:08.437325074Z,56,2024-04-22T20:21:08.431797169Z,true,2024-04-22T20:21:08.439935796Z
01HW3QGHV1EEBYX5A4CWQH0DB2,01HW3Q8K6FB5RS1EWKSQ9M8HA6,2024-04-22T20:21:14.209372512Z,01HW3Q8KBXHSWZZ6V68M6HVZ5S,2024-04-22T20:21:14.209372512Z,01HW3PX7W5V8YXW9QA3X1FDDM6,2024-04-22T20:21:14.209372512Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:21:14.209372512Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:21:14.209372512Z,8,2024-04-22T20:21:25.775837262Z,100,2024-04-22T20:21:25.772748929Z,true,2024-04-22T20:21:25.830387525Z
01HW3QGHVBM0D17AZ2A1G72YDT,01HW3Q8K6FB5RS1EWKSQ9M8HA6,2024-04-22T20:21:14.219122788Z,01HW3Q8KBXHSWZZ6V68M6HVZ5S,2024-04-22T20:21:14.219122788Z,01HW3PZJEJW3EMWQN3JY9ZF0T7,2024-04-22T20:21:14.219122788Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:21:14.219122788Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:21:14.219122788Z,44,2024-04-22T20:21:23.111924599Z,1,2024-04-22T20:21:23.118179186Z,true,2024-04-22T20:21:23.123414857Z
01HW3QGHVNZZGKQK3R3P39T8TR,01HW3Q8K6FB5RS1EWKSQ9M8HA6,2024-04-22T20:21:14.229576863Z,01HW3Q8KBXHSWZZ6V68M6HVZ5S,2024-04-22T20:21:14.229576863Z,01HW3Q21G35S2JQ2KHWM2QG44M,2024-04-22T20:21:14.229576863Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:21:14.229576863Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:21:14.229576863Z,4,2024-04-22T20:21:26.194817961Z,100,2024-04-22T20:21:26.199428037Z,true,2024-04-22T20:21:26.209836554Z
01HW3QGHVYG778208G4Z47XBBT,01HW3Q8K6FB5RS1EWKSQ9M8HA6,2024-04-22T20:21:14.238679954Z,01HW3Q8KBXHSWZZ6V68M6HVZ5S,2024-04-22T20:21:14.238679954Z,01HW3Q64QS9RR2RR8BDDM8S7P3,2024-04-22T20:21:14.238679954Z,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:21:14.238679954Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:21:14.238679954Z,29,2024-04-22T20:21:23.784455196Z,55,2024-04-22T20:21:23.787453677Z,true,2024-04-22T20:21:23.795018208Z
01HW3QGMHM31XKZYHNV1A50KKS,01HW3QD7Z2KF0WAJV76ZNVYPD1,2024-04-22T20:21:16.980711802Z,01HW3QD81W9JQ5TZ0X7MX2C8GE,2024-04-22T20:21:16.980711802Z,01HW3Q5KW7558AY3JNK4DJBQ8Q,2024-04-22T20:21:16.980711802Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:21:16.980711802Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:21:16.980711802Z,32,2024-04-22T20:21:27.437951235Z,29,2024-04-22T20:21:27.445869539Z,true,2024-04-22T20:21:27.447834758Z
01HW3QGMHX29YHQ8E54848BRKT,01HW3QD7Z2KF0WAJV76ZNVYPD1,2024-04-22T20:21:16.989530272Z,01HW3QD81W9JQ5TZ0X7MX2C8GE,2024-04-22T20:21:16.989530272Z,01HW3Q5P4XFP8ZNCNFGYTZ68SC,2024-04-22T20:21:16.989530272Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:21:16.989530272Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:21:16.989530272Z,18,2024-04-22T20:21:26.608269846Z,72,2024-04-22T20:21:26.597783268Z,true,2024-04-22T20:21:26.605095619Z
01HW3QGMJ65Z953TK8EF6Z2FQ7,01HW3QD7Z2KF0WAJV76ZNVYPD1,2024-04-22T20:21:16.998773567Z,01HW3QD81W9JQ5TZ0X7MX2C8GE,2024-04-22T20:21:16.998773567Z,01HW3Q7FJ5A6N62T8DDV3F17TR,2024-04-22T20:21:16.998773567Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:21:16.998773567Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:21:16.998773567Z,30,2024-04-22T20:21:25.063080436Z,82,2024-04-22T20:21:25.069012516Z,true,2024-04-22T20:21:25.07172244Z
01HW3QGMJG9BH93TTXA4X4C9DE,01HW3QD7Z2KF0WAJV76ZNVYPD1,2024-04-22T20:21:17.008622013Z,01HW3QD81W9JQ5TZ0X7MX2C8GE,2024-04-22T20:21:17.008622013Z,01HW3QBTH0S84FN88VFA8D0K1V,2024-04-22T20:21:17.008622013Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:21:17.008622013Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:21:17.008622013Z,35,2024-04-22T20:21:23.473312274Z,58,2024-04-22T20:21:23.476442306Z,true,2024-04-22T20:21:23.465857191Z
01HW3QGYWJX3YKZSK4QYXC9RP4,01HW3QD7Z6SE6HCEDMHVGADB6E,2024-04-22T20:21:27.570357343Z,01HW3QD81J1SCZF7Q3VG8XDY7P,2024-04-22T20:21:27.570357343Z,01HW3Q5KW7558AY3JNK4DJBQ8Q,2024-04-22T20:21:27.570357343Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:21:27.570357343Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:21:27.570357343Z,27,2024-04-22T20:21:34.945305068Z,22,2024-04-22T20:21:34.940171021Z,true,2024-04-22T20:21:34.952660471Z
01HW3QGYWSDRBFKZ93WT58NZF2,01HW3QD7Z6SE6HCEDMHVGADB6E,2024-04-22T20:21:27.577972323Z,01HW3QD81J1SCZF7Q3VG8XDY7P,2024-04-22T20:21:27.577972323Z,01HW3Q5P4XFP8ZNCNFGYTZ68SC,2024-04-22T20:21:27.577972323Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:21:27.577972323Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:21:27.577972323Z,17,2024-04-22T20:21:35.715835727Z,70,2024-04-22T20:21:35.711087306Z,true,2024-04-22T20:21:35.706645873Z
01HW3QGYX11AF65A86ACHVCJ2C,01HW3QD7Z6SE6HCEDMHVGADB6E,2024-04-22T20:21:27.585358488Z,01HW3QD81J1SCZF7Q3VG8XDY7P,2024-04-22T20:21:27.585358488Z,01HW3Q7FJ5A6N62T8DDV3F17TR,2024-04-22T20:21:27.585358488Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:21:27.585358488Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:21:27.585358488Z,30,2024-04-22T20:21:49.473937344Z,77,2024-04-22T20:21:49.46653922Z,true,2024-04-22T20:21:49.475991527Z
01HW3QGYXAZR37G7VFXJ92CB50,01HW3QD7Z6SE6HCEDMHVGADB6E,2024-04-22T20:21:27.59404139Z,01HW3QD81J1SCZF7Q3VG8XDY7P,2024-04-22T20:21:27.59404139Z,01HW3QBTH0S84FN88VFA8D0K1V,2024-04-22T20:21:27.59404139Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:21:27.59404139Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:21:27.59404139Z,35,2024-04-22T20:21:33.515241816Z,69,2024-04-22T20:21:33.523678189Z,true,2024-04-22T20:21:33.518227395Z
01HW3QHMCWWVV116E5ZM5JMPNY,01HW3QD7Z452SYTG2YZDRJA0RR,2024-04-22T20:21:49.596251348Z,01HW3QD85702RJE1EH30WMDBGP,2024-04-22T20:21:49.596251348Z,01HW3Q5KW7558AY3JNK4DJBQ8Q,2024-04-22T20:21:49.596251348Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:21:49.596251348Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:21:49.596251348Z,27,2024-04-22T20:22:00.66857132Z,29,2024-04-22T20:22:00.672280363Z,true,2024-04-22T20:22:00.676253036Z
01HW3QHMD4QRC391F1DSMXT27Y,01HW3QD7Z452SYTG2YZDRJA0RR,2024-04-22T20:21:49.604385193Z,01HW3QD85702RJE1EH30WMDBGP,2024-04-22T20:21:49.604385193Z,01HW3Q5P4XFP8ZNCNFGYTZ68SC,2024-04-22T20:21:49.604385193Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:21:49.604385193Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:21:49.604385193Z,20,2024-04-22T20:21:57.508158303Z,83,2024-04-22T20:21:57.512797586Z,true,2024-04-22T20:21:57.503764569Z
01HW3QHMDB8GD83ADDF0BP2A6K,01HW3QD7Z452SYTG2YZDRJA0RR,2024-04-22T20:21:49.611913599Z,01HW3QD85702RJE1EH30WMDBGP,2024-04-22T20:21:49.611913599Z,01HW3Q7FJ5A6N62T8DDV3F17TR,2024-04-22T20:21:49.611913599Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:21:49.611913599Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:21:49.611913599Z,33,2024-04-22T20:21:58.331789889Z,79,2024-04-22T20:21:58.336711656Z,true,2024-04-22T20:21:58.348388903Z
01HW3QHMDJC9GJAHNNE8NQWE0W,01HW3QD7Z452SYTG2YZDRJA0RR,2024-04-22T20:21:49.618868665Z,01HW3QD85702RJE1EH30WMDBGP,2024-04-22T20:21:49.618868665Z,01HW3QBTH0S84FN88VFA8D0K1V,2024-04-22T20:21:49.618868665Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:21:49.618868665Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:21:49.618868665Z,33,2024-04-22T20:21:55.46814031Z,80,2024-04-22T20:21:55.470862079Z,true,2024-04-22T20:21:55.474069354Z
01HW3QHZD4NVRENNV35DY8HQSM,01HW3QD7Z915ZPBCQ9189H1MXY,2024-04-22T20:22:00.868621264Z,01HW3QD81ZGJZ23Q962YTQX0P5,2024-04-22T20:22:00.868621264Z,01HW3Q5KW7558AY3JNK4DJBQ8Q,2024-04-22T20:22:00.868621264Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:22:00.868621264Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:22:00.868621264Z,21,2024-04-22T20:22:14.021505057Z,26,2024-04-22T20:22:14.018346706Z,true,2024-04-22T20:22:14.023835436Z
01HW3QHZDFVBDW29V4KDP0M7HX,01HW3QD7Z915ZPBCQ9189H1MXY,2024-04-22T20:22:00.879906371Z,01HW3QD81ZGJZ23Q962YTQX0P5,2024-04-22T20:22:00.879906371Z,01HW3Q5P4XFP8ZNCNFGYTZ68SC,2024-04-22T20:22:00.879906371Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:22:00.879906371Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:22:00.879906371Z,19,2024-04-22T20:22:07.43724431Z,82,2024-04-22T20:22:07.440018075Z,true,2024-04-22T20:22:07.429775966Z
01HW3QHZDW7GYTSR7A2GGCD8YM,01HW3QD7Z915ZPBCQ9189H1MXY,2024-04-22T20:22:00.892772611Z,01HW3QD81ZGJZ23Q962YTQX0P5,2024-04-22T20:22:00.892772611Z,01HW3Q7FJ5A6N62T8DDV3F17TR,2024-04-22T20:22:00.892772611Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:22:00.892772611Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:22:00.892772611Z,30,2024-04-22T20:22:14.443402578Z,75,2024-04-22T20:22:14.438679674Z,true,2024-04-22T20:22:14.450775437Z
01HW3QHZE5MVRBPTQ0GFWZAYVG,01HW3QD7Z915ZPBCQ9189H1MXY,2024-04-22T20:22:00.901868016Z,01HW3QD81ZGJZ23Q962YTQX0P5,2024-04-22T20:22:00.901868016Z,01HW3QBTH0S84FN88VFA8D0K1V,2024-04-22T20:22:00.901868016Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:22:00.901868016Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:22:00.901868016Z,33,2024-04-22T20:22:09.125651063Z,82,2024-04-22T20:22:09.1316451Z,true,2024-04-22T20:22:09.129387978Z
01HW3QJCS1YQK3P467PTMS0VJF,01HW3QD7ZB1GZJWXPNDXT1AJGN,2024-04-22T20:22:14.561431834Z,01HW3QD85TD6J4MV551MBD18Q4,2024-04-22T20:22:14.561431834Z,01HW3Q5KW7558AY3JNK4DJBQ8Q,2024-04-22T20:22:14.561431834Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:22:14.561431834Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:22:14.561431834Z,23,2024-04-22T20:22:21.674135343Z,31,2024-04-22T20:22:21.684370339Z,true,2024-04-22T20:22:21.689360096Z
01HW3QJCS85KT336JJKK54F51E,01HW3QD7ZB1GZJWXPNDXT1AJGN,2024-04-22T20:22:14.568410324Z,01HW3QD85TD6J4MV551MBD18Q4,2024-04-22T20:22:14.568410324Z,01HW3Q5P4XFP8ZNCNFGYTZ68SC,2024-04-22T20:22:14.568410324Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:22:14.568410324Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:22:14.568410324Z,14,2024-04-22T20:22:24.979130004Z,85,2024-04-22T20:22:24.976625935Z,true,2024-04-22T20:22:24.973879491Z
01HW3QJCSGMETSCF5F6JSE935Z,01HW3QD7ZB1GZJWXPNDXT1AJGN,2024-04-22T20:22:14.576441174Z,01HW3QD85TD6J4MV551MBD18Q4,2024-04-22T20:22:14.576441174Z,01HW3Q7FJ5A6N62T8DDV3F17TR,2024-04-22T20:22:14.576441174Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:22:14.576441174Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:22:14.576441174Z,26,2024-04-22T20:22:21.500643959Z,75,2024-04-22T20:22:21.496545104Z,true,2024-04-22T20:22:21.505262799Z
01HW3QJCSRQZMAY5B0ZQSACQ1X,01HW3QD7ZB1GZJWXPNDXT1AJGN,2024-04-22T20:22:14.584068207Z,01HW3QD85TD6J4MV551MBD18Q4,2024-04-22T20:22:14.584068207Z,01HW3QBTH0S84FN88VFA8D0K1V,2024-04-22T20:22:14.584068207Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:22:14.584068207Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:22:14.584068207Z,38,2024-04-22T20:22:20.12519851Z,86,2024-04-22T20:22:20.115803568Z,true,2024-04-22T20:22:20.120398424Z
01HW3QJQ2CNK06JXHQE7GBTKV3,01HW3QD7ZE5FQSZY5PGJ2DX4AK,2024-04-22T20:22:25.100142212Z,01HW3QD85G1JEV99WDPTF2P904,2024-04-22T20:22:25.100142212Z,01HW3Q5KW7558AY3JNK4DJBQ8Q,2024-04-22T20:22:25.100142212Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:22:25.100142212Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:22:25.100142212Z,26,2024-04-22T20:22:39.496946958Z,29,2024-04-22T20:22:39.4996474Z,true,2024-04-22T20:22:39.507463927Z
01HW3QJQ2MY3F6WGTMC8EHHHNX,01HW3QD7ZE5FQSZY5PGJ2DX4AK,2024-04-22T20:22:25.108162134Z,01HW3QD85G1JEV99WDPTF2P904,2024-04-22T20:22:25.108162134Z,01HW3Q5P4XFP8ZNCNFGYTZ68SC,2024-04-22T20:22:25.108162134Z,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:22:25.108162134Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:22:25.108162134Z,19,2024-04-22T20:22:34.344507208Z,90,2024-04-22T20:22:34.352837491Z,true,2024-04-22T20:22:34.346983447Z
