id,gameID,gameIDLastChangedAt,urlParams,urlParamsLastChangedAt,intro,introLastChangedAt,name,nameLastChangedAt,participantID,participantIDLastChangedAt,ended,endedLastChangedAt,introDone,introDoneLastChangedAt,recipient,recipientLastChangedAt,exitSurvey,exitSurveyLastChangedAt,treatment,treatmentLastChangedAt,exitStep,exitStepLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,treatmentName,treatmentNameLastChangedAt,emojiArray,emojiArrayLastChangedAt
01HW3KAG7DVKQGK4FPBB200TZ2,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:08:01.673956138Z,{},2024-04-22T19:08:01.842257243Z,3,2024-04-22T19:09:49.769332225Z,player 3,2024-04-22T19:10:21.379075261Z,01HW3KAFX08Y1KEZMC754KC8Q2,2024-04-22T19:08:01.645086599Z,game terminated,2024-04-22T19:12:18.359480977Z,true,2024-04-22T19:10:11.184230608Z,01HW3KANFEFCQRKFG3RXYWJZJG,2024-04-22T19:12:16.888919389Z,"{""age"":""45"",""gender"":""female"",""strength"":""I don't think I have any strengths. I felt like an idiot."",""fair"":""I don't really know. Maybe others understand it better but to me, I just don't know. And if I didn't understand properly, am I really entitled to any pay?"",""feedback"":""none"",""education"":""bachelor"",""teammates"":""I think they were telling the truth"",""notes"":""no"",""politics"":""leftish"",""geo"":""Canada"",""ethnicity"":""white""}",2024-04-22T19:13:53.411437981Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:08:01.673956138Z,1,2024-04-22T19:13:53.386232709Z,651ebe38dd6c0168883405e0,2024-04-22T19:08:01.645086599Z,rerun-slider- 0.3,2024-04-22T19:08:01.673956138Z,"[""                                   "",""🐿️"",""🐿️""]",2024-04-22T19:10:21.379075261Z
01HW3KANFEFCQRKFG3RXYWJZJG,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:08:07.048204028Z,{},2024-04-22T19:08:07.368563746Z,3,2024-04-22T19:10:00.636378626Z,player 4,2024-04-22T19:10:21.379075261Z,01HW3KAMS4W80JHXZ2YCRPMTCE,2024-04-22T19:08:07.022119485Z,game terminated,2024-04-22T19:12:18.359480977Z,true,2024-04-22T19:10:05.93220647Z,01HW3KAC4ATYWC5WHQCQ0NCKRD,2024-04-22T19:12:16.888919389Z,"{""age"":""47"",""gender"":""female"",""strength"":""average"",""fair"":""yes"",""feedback"":""na"",""education"":""high-school"",""teammates"":""i wasnt sure really as they didnt always match me"",""notes"":""i read them yes"",""politics"":""na"",""geo"":""United Kingdom"",""ethnicity"":""english caucasian""}",2024-04-22T19:13:40.695053759Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:08:07.048204028Z,1,2024-04-22T19:13:40.674443197Z,5f57be602095072bb238a7ab,2024-04-22T19:08:07.022119485Z,rerun-slider- 0.3,2024-04-22T19:08:07.048204028Z,"[""🐿️"",""                                   "",""🐿️"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️""]",2024-04-22T19:10:21.379075261Z
01HW3KAWVPKHK3GHEZX526RVE3,01HW3K9JGSJXXA3PAK6XK00MHN,2024-04-22T19:10:20.546081831Z,{},2024-04-22T19:08:14.909510983Z,3,2024-04-22T19:11:50.677329902Z,player 2,2024-04-22T19:12:02.771914367Z,01HW3KAW90M9D4XSENCERCGNG0,2024-04-22T19:08:14.582635256Z,game terminated,2024-04-22T19:13:05.081033844Z,true,2024-04-22T19:12:02.309125256Z,01HW3KAYZBBTH7KS9W16KGKCXT,2024-04-22T19:12:56.43594606Z,"{""age"":""39"",""gender"":""female"",""strength"":""ok, but it was too quick"",""fair"":""ok for what it was"",""feedback"":""It's too quick to respond."",""education"":""other"",""teammates"":""no, from what I can recall, the answers were off."",""notes"":""some notes"",""politics"":""none"",""geo"":""latvian"",""ethnicity"":""white""}",2024-04-22T19:14:57.563454079Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:10:20.546081831Z,1,2024-04-22T19:14:57.585671103Z,5d94ebfaa79ab70017df2508,2024-04-22T19:08:14.582635256Z,rerun-slider- 0.3,2024-04-22T19:10:20.546081831Z,"[""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""                                   ""]",2024-04-22T19:12:02.771914367Z
01HW3KAYZBBTH7KS9W16KGKCXT,01HW3K9JGSJXXA3PAK6XK00MHN,2024-04-22T19:10:20.546081831Z,{},2024-04-22T19:08:16.965725103Z,3,2024-04-22T19:10:28.841025096Z,player 3,2024-04-22T19:12:02.771914367Z,01HW3KAYKQ3C4YGFZX1QKG5NY5,2024-04-22T19:08:16.748000356Z,game terminated,2024-04-22T19:13:05.081033844Z,true,2024-04-22T19:10:35.211494269Z,01HW3KBAGSA77MTMWFD4XZZDS2,2024-04-22T19:12:56.43594606Z,"{""age"":""40"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":""I only answered once and then it came to this page. im not sure if somehting went wrong?"",""education"":""other"",""teammates"":"""",""notes"":""yes"",""politics"":""left"",""geo"":""canadian"",""ethnicity"":""white""}",2024-04-22T19:14:08.77546905Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:10:20.546081831Z,1,2024-04-22T19:14:08.755580597Z,606143ea5c94a6506ff113bc,2024-04-22T19:08:16.748000356Z,rerun-slider- 0.3,2024-04-22T19:10:20.546081831Z,"[""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""                                   ""]",2024-04-22T19:12:02.771914367Z
01HW3KBAGSA77MTMWFD4XZZDS2,01HW3K9JGSJXXA3PAK6XK00MHN,2024-04-22T19:10:20.546081831Z,{},2024-04-22T19:08:28.905838496Z,3,2024-04-22T19:10:21.927047872Z,player 4,2024-04-22T19:12:02.771914367Z,01HW3KB9X9WSS3D3M3P01RZWBV,2024-04-22T19:08:28.569679259Z,game terminated,2024-04-22T19:13:05.081033844Z,true,2024-04-22T19:10:28.289635144Z,01HW3KAF7825DTW7ZEAJXH4FGZ,2024-04-22T19:12:56.43594606Z,"{""age"":""26"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":""i think something happened as the survey cut out abruptly, but i was enjoying taking part in it until that point"",""education"":""master"",""teammates"":"""",""notes"":""No i didnt "",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-22T19:13:58.605085568Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:10:20.546081831Z,1,2024-04-22T19:13:58.652998689Z,62fb88be841f0dcba3db01ff,2024-04-22T19:08:28.569679259Z,rerun-slider- 0.3,2024-04-22T19:10:20.546081831Z,"[""🐇"",""🐇"",""🐇"",""                                   ""]",2024-04-22T19:12:02.771914367Z
01HW3KCMH15251YQ110P248T6W,01HW3K9GFSBNY2TSYP6B78H0JE,2024-04-22T19:12:02.337776569Z,{},2024-04-22T19:09:11.92060569Z,3,2024-04-22T19:11:56.730698553Z,player 2,2024-04-22T19:17:05.962557912Z,01HW3KCKXY3Y4D6F2TC5PTP57R,2024-04-22T19:09:11.585840574Z,game ended,2024-04-22T19:23:24.057251809Z,true,2024-04-22T19:12:04.552984161Z,01HW3KH78JVENZ8M49DJPPGXFW,2024-04-22T19:22:53.513477183Z,"{""age"":""49"",""gender"":""female"",""strength"":""taking note of others opinions"",""fair"":""i don't know"",""feedback"":"""",""education"":""bachelor"",""teammates"":""I dont know"",""notes"":""no"",""politics"":""liberal"",""geo"":""united kingdom"",""ethnicity"":""white""}",2024-04-22T19:16:06.288495078Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:12:02.337776569Z,1,2024-04-22T19:16:06.263649194Z,63b80a8b220f924d975670bc,2024-04-22T19:09:11.585840574Z,rerun-slider- 0.3,2024-04-22T19:12:02.337776569Z,"[""🐇"",""🐿️"",""🐇"",""                                   ""]",2024-04-22T19:17:05.962557912Z
01HW3KFSVHZW067AA6SF40Z27A,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:10:55.369733797Z,{},2024-04-22T19:10:55.49381867Z,1,2024-04-22T19:10:59.078978763Z,player 1,2024-04-22T19:17:10.789869103Z,01HW3KFSKS8DVA9MB0FVA3HMMK,2024-04-22T19:10:55.345042381Z,game ended,2024-04-22T19:23:34.110208482Z,,,01HW3KGF9PY1EY0Y7PFVTK7ED3,2024-04-22T19:23:02.64188466Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:10:55.369733797Z,,,Ivette,2024-04-22T19:10:55.345042381Z,rerun-slider- 0.3,2024-04-22T19:10:55.369733797Z,"[""                                   "",""🐿️"",""🐿️"",""🐇""]",2024-04-22T19:17:10.789869103Z
01HW3KG2S9H9CJCKQYG2TBXJ6P,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:11:04.543738322Z,{},2024-04-22T19:11:04.845223351Z,,,player 2,2024-04-22T19:17:10.789869103Z,01HW3KG26G0XSFQXYPRM9Y7BKF,2024-04-22T19:11:04.489749309Z,game ended,2024-04-22T19:23:34.110208482Z,,,01HW3KGQWKKBBEW8W3DB933Q8H,2024-04-22T19:23:02.64188466Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:04.543738322Z,,,63ed4941a5e7b8fc0957676f,2024-04-22T19:11:04.489749309Z,rerun-slider- 0.3,2024-04-22T19:11:04.543738322Z,"[""🐿️"",""                                   "",""🐇""]",2024-04-22T19:17:10.789869103Z
01HW3KG490GPN4B5Z3TEGN12J7,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:11:06.068254915Z,{},2024-04-22T19:11:06.284830736Z,2,2024-04-22T19:11:56.079821816Z,player 3,2024-04-22T19:17:10.789869103Z,01HW3KG41BXKPEBDMG4GY0E472,2024-04-22T19:11:06.016717004Z,game ended,2024-04-22T19:23:34.110208482Z,,,01HW3KGYB8A8JE265W2ACXMCVW,2024-04-22T19:23:02.64188466Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:06.068254915Z,,,KM,2024-04-22T19:11:06.016717004Z,rerun-slider- 0.3,2024-04-22T19:11:06.068254915Z,"[""                                   "",""🐿️"",""🐇""]",2024-04-22T19:17:10.789869103Z
01HW3KG8YNGK9EAMHB570EAPC2,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:11:10.863910367Z,{},2024-04-22T19:11:11.167173022Z,3,2024-04-22T19:12:54.620252274Z,player 4,2024-04-22T19:17:10.789869103Z,01HW3KG8BJ2WFGQCJDPK0FJADT,2024-04-22T19:11:10.805323546Z,game ended,2024-04-22T19:23:34.110208482Z,true,2024-04-22T19:13:00.276499578Z,01HW3KH4QJMNH4XMS7J7DN825W,2024-04-22T19:23:02.64188466Z,"{""age"":""63"",""gender"":""Female"",""strength"":""N/A"",""fair"":""N/A"",""feedback"":""No other players joined the study, I was directed straight to this page"",""education"":""other"",""teammates"":""No other players joined the study, I was directed straight to this page"",""notes"":""No other players joined the study, I was directed straight to this page"",""politics"":""Centre"",""geo"":""UK"",""ethnicity"":""Caucasian""}",2024-04-22T19:15:38.064280338Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:10.863910367Z,1,2024-04-22T19:15:38.087138657Z,563fbaae074be600115e9681,2024-04-22T19:11:10.805323546Z,rerun-slider- 0.3,2024-04-22T19:11:10.863910367Z,"[""                                   "",""🐇"",""🐿️""]",2024-04-22T19:17:10.789869103Z
01HW3KGBKKHD2YV27FWYN6679M,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:11:13.555652415Z,{},2024-04-22T19:11:13.886366894Z,3,2024-04-22T19:12:04.842716188Z,player 5,2024-04-22T19:17:10.789869103Z,01HW3KGAYQAZEFY337XANX3R8Q,2024-04-22T19:11:13.523513774Z,game ended,2024-04-22T19:23:34.110208482Z,true,2024-04-22T19:12:07.125870942Z,01HW3KFSVHZW067AA6SF40Z27A,2024-04-22T19:23:02.64188466Z,"{""age"":""36"",""gender"":""male"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""bachelor"",""teammates"":"""",""notes"":"""",""politics"":""left"",""geo"":""british"",""ethnicity"":""white""}",2024-04-22T19:14:24.657855299Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:13.555652415Z,1,2024-04-22T19:14:24.681009539Z,5ad0903b3a859300016c4e60,2024-04-22T19:11:13.523513774Z,rerun-slider- 0.3,2024-04-22T19:11:13.555652415Z,"[""🐇"",""                                   "",""🐿️""]",2024-04-22T19:17:10.789869103Z
01HW3KGF9PY1EY0Y7PFVTK7ED3,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:11:17.328663583Z,{},2024-04-22T19:11:17.447204982Z,1,2024-04-22T19:11:29.336693291Z,player 6,2024-04-22T19:17:10.789869103Z,01HW3KGF1FMZ08QC4S4DETVMV4,2024-04-22T19:11:17.302282277Z,game ended,2024-04-22T19:23:34.110208482Z,,,01HW3KG2S9H9CJCKQYG2TBXJ6P,2024-04-22T19:23:02.64188466Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:17.328663583Z,,,hey,2024-04-22T19:11:17.302282277Z,rerun-slider- 0.3,2024-04-22T19:11:17.328663583Z,"[""🐿️"",""                                   "",""🐇""]",2024-04-22T19:17:10.789869103Z
01HW3KGQWKKBBEW8W3DB933Q8H,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:11:26.127502643Z,{},2024-04-22T19:11:26.253629733Z,1,2024-04-22T19:11:39.91891695Z,player 7,2024-04-22T19:17:10.789869103Z,01HW3KGQMMEHBVA5DXPK08Q4XM,2024-04-22T19:11:26.09973001Z,game ended,2024-04-22T19:23:34.110208482Z,,,01HW3KG490GPN4B5Z3TEGN12J7,2024-04-22T19:23:02.64188466Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:26.127502643Z,,,TTR,2024-04-22T19:11:26.09973001Z,rerun-slider- 0.3,2024-04-22T19:11:26.127502643Z,"[""🐿️"",""🐿️"",""                                   "",""🐿️""]",2024-04-22T19:17:10.789869103Z
01HW3KGYB8A8JE265W2ACXMCVW,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:11:32.773434549Z,{},2024-04-22T19:11:33.050440457Z,1,2024-04-22T19:11:36.626019797Z,player 8,2024-04-22T19:17:10.789869103Z,01HW3KGY3MAKS1B92K03PQAYJ8,2024-04-22T19:11:32.713005175Z,game ended,2024-04-22T19:23:34.110208482Z,,,01HW3KG8YNGK9EAMHB570EAPC2,2024-04-22T19:23:02.64188466Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:32.773434549Z,,,Mia,2024-04-22T19:11:32.713005175Z,rerun-slider- 0.3,2024-04-22T19:11:32.773434549Z,"[""🐿️"",""🐿️"",""                                   ""]",2024-04-22T19:17:10.789869103Z
01HW3KH4QJMNH4XMS7J7DN825W,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:11:39.286077973Z,{},2024-04-22T19:11:39.404240038Z,3,2024-04-22T19:12:49.73287976Z,player 9,2024-04-22T19:17:10.789869103Z,01HW3KH4FDJ0CS8AM5M9E3JTJB,2024-04-22T19:11:39.250862596Z,game ended,2024-04-22T19:23:34.110208482Z,true,2024-04-22T19:12:53.827236939Z,01HW3KGBKKHD2YV27FWYN6679M,2024-04-22T19:23:02.64188466Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:39.286077973Z,,,claire,2024-04-22T19:11:39.250862596Z,rerun-slider- 0.3,2024-04-22T19:11:39.286077973Z,"[""🐿️"",""                                   "",""🐿️""]",2024-04-22T19:17:10.789869103Z
01HW3KH78JVENZ8M49DJPPGXFW,01HW3K9GFSBNY2TSYP6B78H0JE,2024-04-22T19:11:41.869825643Z,{},2024-04-22T19:11:42.035658448Z,1,2024-04-22T19:11:45.271269816Z,player 3,2024-04-22T19:17:05.962557912Z,01HW3KH6JYDQRZWD56NMHWRMXF,2024-04-22T19:11:41.84220688Z,game ended,2024-04-22T19:23:24.057251809Z,,,01HW3KHBQP42FHKVEXSXKWVF4G,2024-04-22T19:22:53.513477183Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:41.869825643Z,,,Lina,2024-04-22T19:11:41.84220688Z,rerun-slider- 0.3,2024-04-22T19:11:41.869825643Z,"[""                                   "",""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️""]",2024-04-22T19:17:05.962557912Z
01HW3KHBQP42FHKVEXSXKWVF4G,01HW3K9GFSBNY2TSYP6B78H0JE,2024-04-22T19:11:46.449148199Z,{},2024-04-22T19:11:46.832774075Z,3,2024-04-22T19:13:51.822107763Z,player 4,2024-04-22T19:17:05.962557912Z,01HW3KHB0V0J7GJ36R94TS7J16,2024-04-22T19:11:46.42280313Z,game ended,2024-04-22T19:23:24.057251809Z,true,2024-04-22T19:13:55.289099356Z,01HW3K99B99BK7NV2V6ZN4JMRW,2024-04-22T19:22:53.513477183Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:46.449148199Z,,,5f147c831589684ed6fd4cb8,2024-04-22T19:11:46.42280313Z,rerun-slider- 0.3,2024-04-22T19:11:46.449148199Z,"[""                                   "",""🐿️"",""🐿️"",""🐿️""]",2024-04-22T19:17:05.962557912Z
01HW3KNFVNXE4QHDBTA91KHRT1,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:19.91388127Z,{},2024-04-22T19:14:01.901625363Z,2,2024-04-22T19:14:04.299139157Z,,,01HW3KNFF72YS5GVVD987WKJMW,2024-04-22T19:14:01.717882476Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:19.91388127Z,,,aaa,2024-04-22T19:14:01.717882476Z,rerun-slider- 0.3,2024-04-22T19:20:19.91388127Z,,
01HW3KPX6E5R266ERHV4QXYQRT,01HW3K9FFQX32EG930PCCNMYSA,2024-04-22T19:14:48.17957053Z,{},2024-04-22T19:14:48.609509882Z,3,2024-04-22T19:16:51.308827406Z,player 1,2024-04-22T19:20:20.824891243Z,01HW3KPWDBC84N2EH5ACVHEN86,2024-04-22T19:14:48.142938913Z,game ended,2024-04-22T19:26:37.296963064Z,true,2024-04-22T19:17:11.12623876Z,01HW3KQ4MEKQH2NMK5FB2TVVVD,2024-04-22T19:26:06.752682014Z,"{""age"":""63"",""gender"":""male"",""strength"":""n/a"",""fair"":""n/a"",""feedback"":""Game never loaded, just got presented woith this ending screen asking questions"",""education"":""other"",""teammates"":""Game never loaded"",""notes"":""game never loaded"",""politics"":""Consersvative"",""geo"":""United Kingdom"",""ethnicity"":""White""}",2024-04-22T19:28:23.693554439Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:14:48.17957053Z,1,2024-04-22T19:28:23.720483305Z,655e31cb86cbacf5fca7f68c,2024-04-22T19:14:48.142938913Z,rerun-slider- 0.3,2024-04-22T19:14:48.17957053Z,"[""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""                                   "",""🐿️""]",2024-04-22T19:20:20.824891243Z
01HW3KQ4MEKQH2NMK5FB2TVVVD,01HW3K9FFQX32EG930PCCNMYSA,2024-04-22T19:14:55.788853841Z,{},2024-04-22T19:14:55.994831218Z,3,2024-04-22T19:17:05.435450939Z,player 2,2024-04-22T19:20:20.824891243Z,01HW3KQ48EE9SF8BQNTEV9KKSW,2024-04-22T19:14:55.758821915Z,game ended,2024-04-22T19:26:37.296963064Z,true,2024-04-22T19:17:12.733041918Z,01HW3KQJFQWCEXHSXAYV029SQV,2024-04-22T19:26:06.752682014Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:14:55.788853841Z,,,63d1569edf6780583e4e3009,2024-04-22T19:14:55.758821915Z,rerun-slider- 0.3,2024-04-22T19:14:55.788853841Z,"[""🐇"",""🐿️"",""🐿️"",""                                   ""]",2024-04-22T19:20:20.824891243Z
01HW3KQJ2EEJZ4PNQ02QFYXYE5,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:19.91388127Z,{},2024-04-22T19:15:09.893356919Z,3,2024-04-22T19:19:04.734305186Z,,,01HW3KQHFDNDWC6MFPYNAQEYQF,2024-04-22T19:15:09.518591839Z,game terminated,2024-04-22T19:29:14.735645279Z,true,2024-04-22T19:20:23.627970726Z,,,"{""age"":""53"",""gender"":""Male"",""strength"":""N/A"",""fair"":"""",""feedback"":""I just saw spinning circle for about 10 minutes and no text displayed."",""education"":""bachelor"",""teammates"":""Not applicable. game did not load"",""notes"":""Game did not load successfully"",""politics"":""Conservative"",""geo"":""United Kingdom"",""ethnicity"":""White""}",2024-04-22T19:31:22.89214847Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:19.91388127Z,1,2024-04-22T19:31:22.921537627Z,559272f4fdf99b7e42e96932,2024-04-22T19:15:09.518591839Z,rerun-slider- 0.3,2024-04-22T19:20:19.91388127Z,,
01HW3KQJFQWCEXHSXAYV029SQV,01HW3K9FFQX32EG930PCCNMYSA,2024-04-22T19:15:09.981054652Z,{},2024-04-22T19:15:10.296265373Z,3,2024-04-22T19:17:40.201363645Z,player 3,2024-04-22T19:20:20.824891243Z,01HW3KQHTZ94ZSNJ28A2PDXRDE,2024-04-22T19:15:09.943406716Z,game ended,2024-04-22T19:26:37.296963064Z,true,2024-04-22T19:18:28.491349454Z,01HW3KRGAXR20WWS2NYJ3W6C0A,2024-04-22T19:26:06.752682014Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:15:09.981054652Z,,,5adb3e135f327e0001fb329c,2024-04-22T19:15:09.943406716Z,rerun-slider- 0.3,2024-04-22T19:15:09.981054652Z,"[""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""                                   "",""🐇"",""🐿️""]",2024-04-22T19:20:20.824891243Z
01HW3KQN98TVGHFR934GM3VNDH,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,{},2024-04-22T19:15:13.155625024Z,1,2024-04-22T19:15:22.978967326Z,,,01HW3KQMHZ3HVKPP0KBTFTWK1Z,2024-04-22T19:15:12.808270784Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,5992f3b9004c4f0001cc81ac,2024-04-22T19:15:12.808270784Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KRGAXR20WWS2NYJ3W6C0A,01HW3K9FFQX32EG930PCCNMYSA,2024-04-22T19:15:40.540701753Z,{},2024-04-22T19:15:41.130524183Z,3,2024-04-22T19:19:24.091867234Z,player 4,2024-04-22T19:20:20.824891243Z,01HW3KRFFE1BC8V8F7DCKQJNVP,2024-04-22T19:15:40.509953866Z,game ended,2024-04-22T19:26:37.296963064Z,true,2024-04-22T19:20:19.845354257Z,01HW3KPX6E5R266ERHV4QXYQRT,2024-04-22T19:26:06.752682014Z,"{""age"":""46"",""gender"":""male"",""strength"":"""",""fair"":"""",""feedback"":""nothing happened, waited 10 mins then just took me to exit survey"",""education"":""high-school"",""teammates"":"""",""notes"":"""",""politics"":""conservative"",""geo"":"""",""ethnicity"":""white""}",2024-04-22T19:27:41.536295299Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:15:40.540701753Z,1,2024-04-22T19:27:41.679953271Z,5b07e80e9d397e0001919fba,2024-04-22T19:15:40.509953866Z,rerun-slider- 0.3,2024-04-22T19:15:40.540701753Z,"[""🐿️"",""🐇"",""                                   ""]",2024-04-22T19:20:20.824891243Z
