id,exitSurvey,exitSurveyLastChangedAt,treatment,treatmentLastChangedAt,participantID,participantIDLastChangedAt,exitStep,exitStepLastChangedAt,treatmentName,treatmentNameLastChangedAt,introDone,introDoneLastChangedAt,recipient,recipientLastChangedAt,urlParams,urlParamsLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,emojiArray,emojiArrayLastChangedAt,intro,introLastChangedAt,name,nameLastChangedAt
01HW6HQ0K6BRM6TC43EWKAZ1B5,"{""age"":""47"",""gender"":""female"",""strength"":""medium"",""fair"":""i don't know"",""feedback"":"""",""education"":""high-school"",""teammates"":""no"",""notes"":""yes"",""politics"":""liberal"",""geo"":""american"",""ethnicity"":""hispanic""}",2024-04-23T22:54:56.86367148Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:40:26.984528352Z,01HW6HQ07RS62TSVJ5F07W9W1M,2024-04-23T22:37:37.76653504Z,1,2024-04-23T22:54:57.050641318Z,rerun-unidirectional- 0.3,2024-04-23T22:40:26.984528352Z,true,2024-04-23T22:40:30.033519332Z,01HW6HV53Y49JA4HT2MYTGRN0Q,2024-04-23T22:52:45.972029993Z,{},2024-04-23T22:37:37.96544862Z,game ended,2024-04-23T22:53:51.375097153Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:40:26.984528352Z,640107354d2e4e321724fe27,2024-04-23T22:37:37.76653504Z,"[""🐿️"",""🐿️"",""🐇"",""                                   "",""🐿️""]",2024-04-23T22:41:18.536210138Z,4,2024-04-23T22:40:20.309569745Z,player 3,2024-04-23T22:41:18.536210138Z
01HW6HQHCBM9KTNWQ6GJ0HAG44,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6HQGS8BPBFDX1V2PZ3ND4C,2024-04-23T22:37:54.955642258Z,,,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:37:55.282112976Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,5ece9e3b3a19db0cf5af6692,2024-04-23T22:37:54.955642258Z,,,1,2024-04-23T22:38:42.256079928Z,,
01HW6HT3KVRXF7Y4TB1KWXEX1W,"{""age"":""59"",""gender"":""male "",""strength"":""not great "",""fair"":""yes "",""feedback"":""none"",""education"":""high-school"",""teammates"":""not sure "",""notes"":""no"",""politics"":""labour"",""geo"":""Essex"",""ethnicity"":""white""}",2024-04-23T22:56:41.090798262Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:41:18.212129175Z,01HW6HT2Z5M9426D6J28X9WADS,2024-04-23T22:39:19.163547612Z,1,2024-04-23T22:56:41.148054313Z,rerun-unidirectional- 0.3,2024-04-23T22:41:18.212129175Z,true,2024-04-23T22:41:50.171941276Z,01HW6HTCR14HRV03J4Q4527P8V,2024-04-23T22:54:17.798601978Z,{},2024-04-23T22:39:19.51281542Z,game ended,2024-04-23T22:55:24.982541299Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:41:18.212129175Z,60b3daed9cafd5926a44f4d6,2024-04-23T22:39:19.163547612Z,"[""🐿️"",""🐿️"",""🐇"",""🐇"",""                                   ""]",2024-04-23T22:42:29.825025759Z,4,2024-04-23T22:41:30.366737272Z,player 2,2024-04-23T22:42:29.825025759Z
01HW6HTCR14HRV03J4Q4527P8V,"{""age"":""30"",""gender"":""Male"",""strength"":""I paid attention to detail throughout the test."",""fair"":""Yes."",""feedback"":""I only encountered one pairing of a rabbit and squirrel repeated throughout the test, though that may have been intentional."",""education"":""bachelor"",""teammates"":""I found several rounds had no communication."",""notes"":""I remembered what was said"",""politics"":""Left"",""geo"":""Canadian"",""ethnicity"":""Canadian""}",2024-04-23T22:56:45.542775972Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:41:18.212129175Z,01HW6HTCDQ7Y72XSMX9G8D2V71,2024-04-23T22:39:28.513346152Z,1,2024-04-23T22:56:45.601439901Z,rerun-unidirectional- 0.3,2024-04-23T22:41:18.212129175Z,true,2024-04-23T22:41:28.924334492Z,01HW6HVMET9NY1FP89M5E69PH5,2024-04-23T22:54:17.798601978Z,{},2024-04-23T22:39:28.696948275Z,game ended,2024-04-23T22:55:24.982541299Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:41:18.212129175Z,5a18a90a074b190001252d84,2024-04-23T22:39:28.513346152Z,"[""                                   "",""🐿️"",""🐇""]",2024-04-23T22:42:29.825025759Z,4,2024-04-23T22:41:22.252730077Z,player 3,2024-04-23T22:42:29.825025759Z
01HW6HTJ9FKEQD197FV1FQNRSF,"{""age"":""30"",""gender"":""Male"",""strength"":""Being able to count? I don't know how there can be a strength to saying what you see."",""fair"":""Yes"",""feedback"":""No problems were encountered."",""education"":""high-school"",""teammates"":""No idea if they were telling the truth, but no, one of them said they see 2 critters, that's not useful at all!"",""notes"":""No"",""politics"":""Center"",""geo"":""Great Britain"",""ethnicity"":""Caucasian""}",2024-04-23T22:54:46.639788256Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:42:29.418643962Z,01HW6HTHQ0FP991D9SBERS6E61,2024-04-23T22:39:34.19109277Z,1,2024-04-23T22:54:46.686273793Z,rerun-unidirectional- 0.3,2024-04-23T22:42:29.418643962Z,true,2024-04-23T22:43:15.07095076Z,01HW6HVJTRW51Q8F7PH49SNYHD,2024-04-23T22:52:26.338252592Z,{},2024-04-23T22:39:34.509151172Z,game ended,2024-04-23T22:53:22.843038502Z,01HW6F50CWBAC00JQHMVZE4Z01,2024-04-23T22:42:29.418643962Z,64012d43d30e0fdefe7ad5d2,2024-04-23T22:39:34.19109277Z,"[""🐇"",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""                                   "",""🐇""]",2024-04-23T22:43:20.992088436Z,4,2024-04-23T22:42:24.804475921Z,player 1,2024-04-23T22:43:20.992088436Z
01HW6HV53Y49JA4HT2MYTGRN0Q,"{""age"":""38"",""gender"":""F"",""strength"":""Quick typer"",""fair"":""Yes"",""feedback"":""None it was a little confusing"",""education"":""other"",""teammates"":""Not sure "",""notes"":""Notreally"",""politics"":""None"",""geo"":""Uk"",""ethnicity"":""White British ""}",2024-04-23T22:54:48.713334709Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:40:26.984528352Z,01HW6HV4D1Q8S9YGE9Z6CVJ64R,2024-04-23T22:39:53.470935583Z,1,2024-04-23T22:54:48.777880153Z,rerun-unidirectional- 0.3,2024-04-23T22:40:26.984528352Z,true,2024-04-23T22:41:11.960157764Z,01HW6HJT71DDS4Y0RC7PP4E8PT,2024-04-23T22:52:45.972029993Z,{},2024-04-23T22:39:53.836141017Z,game ended,2024-04-23T22:53:51.375097153Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:40:26.984528352Z,59e74a640fb3a90001bd9867,2024-04-23T22:39:53.470935583Z,"[""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""                                   "",""🐿️"",""🐿️""]",2024-04-23T22:41:18.536210138Z,4,2024-04-23T22:41:09.1033529Z,player 4,2024-04-23T22:41:18.536210138Z
01HW6HVJTRW51Q8F7PH49SNYHD,"{""age"":""58"",""gender"":""Female"",""strength"":""I couldn't see any animals - just boxes?"",""fair"":""Yes."",""feedback"":""I'm not sure my screen rendered correctly.  I just saw 2 rectangles with no animals and some squares in the middle of the screen."",""education"":""high-school"",""teammates"":""No - but presumably they were telling the truth."",""notes"":""Yes"",""politics"":""Conservative"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-23T22:55:02.22459338Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:42:29.418643962Z,01HW6HVJ8AA05GQ3JQ8X3W73N2,2024-04-23T22:40:07.512053218Z,1,2024-04-23T22:55:02.35998767Z,rerun-unidirectional- 0.3,2024-04-23T22:42:29.418643962Z,true,2024-04-23T22:43:15.106585655Z,01HW6HVKQ68G7QV1FBEP4C974R,2024-04-23T22:52:26.338252592Z,{},2024-04-23T22:40:07.840229496Z,game ended,2024-04-23T22:53:22.843038502Z,01HW6F50CWBAC00JQHMVZE4Z01,2024-04-23T22:42:29.418643962Z,5ec99f86f5c1124c0c518fa9,2024-04-23T22:40:07.512053218Z,"[""🐿️"",""                                   "",""🐿️""]",2024-04-23T22:43:20.992088436Z,4,2024-04-23T22:43:10.228695359Z,player 2,2024-04-23T22:43:20.992088436Z
01HW6HVKQ68G7QV1FBEP4C974R,"{""age"":""53"",""gender"":""female"",""strength"":""not sure"",""fair"":""i'm not sure, confused by this survey"",""feedback"":""what?? so confused"",""education"":""high-school"",""teammates"":""no"",""notes"":""no"",""politics"":""none "",""geo"":""uk, east midlands"",""ethnicity"":""black caribbean""}",2024-04-23T22:55:25.439226683Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:42:29.418643962Z,01HW6HVK1VD7P6X2HCK0093QYZ,2024-04-23T22:40:08.42249768Z,1,2024-04-23T22:55:25.265719229Z,rerun-unidirectional- 0.3,2024-04-23T22:42:29.418643962Z,true,2024-04-23T22:42:59.317483973Z,01HW6HWV85V9EHKYY65WF7DWT7,2024-04-23T22:52:26.338252592Z,{},2024-04-23T22:40:08.775937725Z,game ended,2024-04-23T22:53:22.843038502Z,01HW6F50CWBAC00JQHMVZE4Z01,2024-04-23T22:42:29.418643962Z,58584aa98604ae000165e633,2024-04-23T22:40:08.42249768Z,"[""🐿️"",""                                   "",""🐿️""]",2024-04-23T22:43:20.992088436Z,4,2024-04-23T22:42:56.006998218Z,player 3,2024-04-23T22:43:20.992088436Z
01HW6HVMET9NY1FP89M5E69PH5,"{""age"":""22"",""gender"":""Male"",""strength"":""Spotted out the obvious differences quickly"",""fair"":""Yes"",""feedback"":""n/a"",""education"":""bachelor"",""teammates"":""Yes everything that they said was correct"",""notes"":""Yes"",""politics"":""Liberal"",""geo"":""United States"",""ethnicity"":""White""}",2024-04-23T22:59:40.919952167Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:41:18.212129175Z,01HW6HVM6WEGAH9H0275ABW6VY,2024-04-23T22:40:09.178091019Z,1,2024-04-23T22:59:40.97901681Z,rerun-unidirectional- 0.3,2024-04-23T22:41:18.212129175Z,true,2024-04-23T22:41:29.196505858Z,01HW6HPY776QAAZ7WJKVYMTTHY,2024-04-23T22:54:17.798601978Z,{},2024-04-23T22:40:09.387543493Z,game ended,2024-04-23T22:55:24.982541299Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:41:18.212129175Z,631846005f09fd275ed6057d,2024-04-23T22:40:09.178091019Z,"[""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐿️"",""                                   "",""🐇"",""🐇"",""🐿️"",""🐿️""]",2024-04-23T22:42:29.825025759Z,4,2024-04-23T22:41:27.468550716Z,player 4,2024-04-23T22:42:29.825025759Z
01HW6HVP2HMRHM57JQD06GZ6AC,"{""age"":""69"",""gender"":""female"",""strength"":""Trying to pay attention to what the replies were."",""fair"":""Yes"",""feedback"":"""",""education"":"""",""teammates"":""Hope so."",""notes"":""No"",""politics"":""Liberal"",""geo"":""British"",""ethnicity"":""White""}",2024-04-23T23:00:18.787576508Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:44:42.882640458Z,01HW6HVNQJEYFT45AV0APVR0Y8,2024-04-23T22:40:10.833070717Z,1,2024-04-23T23:00:19.020363638Z,rerun-unidirectional- 0.3,2024-04-23T22:44:42.882640458Z,true,2024-04-23T22:45:27.855184385Z,01HW6HWZ3ESKT712NMH7E5KHSH,2024-04-23T22:57:39.863811643Z,{},2024-04-23T22:40:11.056952164Z,game ended,2024-04-23T22:58:51.631255077Z,01HW6F4Z3BTQNK05V1Y3PH9Q0F,2024-04-23T22:44:42.882640458Z,5def0431a506d95b31007a88,2024-04-23T22:40:10.833070717Z,"[""🐿️"",""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐇"",""🐿️"",""🐿️"",""🐇""]",2024-04-23T22:45:30.216388473Z,4,2024-04-23T22:45:20.044086733Z,player 1,2024-04-23T22:45:30.216388473Z
01HW6HVRS2Y72D7GDZH5PBNQNM,"{""age"":""40"",""gender"":""Male"",""strength"":""Mediocre."",""fair"":""Yes."",""feedback"":""I had some technical issues with Round 12.  The first page did not load properly with a blank screen and I went straight to the second page on refresh."",""education"":""bachelor"",""teammates"":""I am not sure.  I was confident at times and confused at other times."",""notes"":""Yes."",""politics"":""Centre"",""geo"":""United Kingdom"",""ethnicity"":""Asian""}",2024-04-23T23:00:22.00909502Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:45:28.268465794Z,01HW6HVR1SWCT7V5FEAEZK4MY9,2024-04-23T22:40:13.60229203Z,1,2024-04-23T23:00:22.080403339Z,rerun-unidirectional- 0.3,2024-04-23T22:45:28.268465794Z,true,2024-04-23T22:45:42.235597341Z,01HW6J0CAFA60TG011RBG2N4CC,2024-04-23T22:57:31.514842053Z,{},2024-04-23T22:40:13.974958655Z,game ended,2024-04-23T22:58:41.844374381Z,01HW6F4YEQASM0SV6NTMPQEFV1,2024-04-23T22:45:28.268465794Z,5e96185ae3d45508abe19a36,2024-04-23T22:40:13.60229203Z,"[""🐿️"",""🐿️"",""🐿️"",""🐇"",""                                   ""]",2024-04-23T22:46:37.092802713Z,4,2024-04-23T22:45:32.393946915Z,player 1,2024-04-23T22:46:37.092802713Z
01HW6HWKAH1JKP9CBQNVHARZMP,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6HWJN7E6YM0G6MZJ5TSSV9,2024-04-23T22:40:40.78532265Z,,,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:40:41.12945556Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,5da09f733c3367001a72dec6,2024-04-23T22:40:40.78532265Z,,,1,2024-04-23T22:40:43.030556906Z,,
01HW6HWSTSHVA4WNVGAGM1WHJ7,"{""age"":""56"",""gender"":""male"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""bachelor"",""teammates"":""Hard to tell but unlikely to be telling truth"",""notes"":""no"",""politics"":""conservative"",""geo"":""UK"",""ethnicity"":""Indian""}",2024-04-23T23:02:24.265385351Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:46:36.608885372Z,01HW6HWS5MFM7P55X0V3KEEEC7,2024-04-23T22:40:47.449158934Z,1,2024-04-23T23:02:24.389855631Z,rerun-unidirectional- 0.3,2024-04-23T22:46:36.608885372Z,true,2024-04-23T22:47:40.506604373Z,01HW6J2D1VFBVTN4HJ9Z01V1WC,2024-04-23T22:59:27.976986739Z,{},2024-04-23T22:40:47.804847385Z,game ended,2024-04-23T23:00:35.162787746Z,01HW6F4XT3CQ1P64CCEYG18KHN,2024-04-23T22:46:36.608885372Z,5c635a08e30ff200016badb9,2024-04-23T22:40:47.449158934Z,"[""🐇"",""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐿️""]",2024-04-23T22:47:41.294239555Z,4,2024-04-23T22:47:23.758361781Z,player 1,2024-04-23T22:47:41.294239555Z
01HW6HWV85V9EHKYY65WF7DWT7,"{""age"":""26"",""gender"":""Male"",""strength"":""I would say I was not the strongest in the game"",""fair"":""I believe it was fair"",""feedback"":""I had the same image every round"",""education"":""high-school"",""teammates"":""Yes, I believe they were telling the truth"",""notes"":""I tried to remember"",""politics"":"""",""geo"":""North West"",""ethnicity"":""White""}",2024-04-23T22:54:37.612676496Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:42:29.418643962Z,01HW6HWTE4W9NV8D562PZSFP43,2024-04-23T22:40:48.901461276Z,1,2024-04-23T22:54:37.561699623Z,rerun-unidirectional- 0.3,2024-04-23T22:42:29.418643962Z,true,2024-04-23T22:43:20.412912631Z,01HW6HTJ9FKEQD197FV1FQNRSF,2024-04-23T22:52:26.338252592Z,{},2024-04-23T22:40:49.491024032Z,game ended,2024-04-23T22:53:22.843038502Z,01HW6F50CWBAC00JQHMVZE4Z01,2024-04-23T22:42:29.418643962Z,6056ce526d44926aef7c906f,2024-04-23T22:40:48.901461276Z,"[""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐿️""]",2024-04-23T22:43:20.992088436Z,4,2024-04-23T22:43:11.998929132Z,player 4,2024-04-23T22:43:20.992088436Z
01HW6HWY6Y7B085BB66GJDTFZ5,"{""age"":""34"",""gender"":""Male"",""strength"":""I think I did fine."",""fair"":""Yes."",""feedback"":""All good. Thank you for letting me participate."",""education"":""other"",""teammates"":""I believe so."",""notes"":""Yes."",""politics"":""Center"",""geo"":""English/Australian"",""ethnicity"":""English""}",2024-04-23T23:03:34.056368533Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:47:40.650639062Z,01HW6HWXJE13V7VRHYH1FGEXPK,2024-04-23T22:40:51.934303472Z,1,2024-04-23T23:03:34.128964631Z,rerun-unidirectional- 0.3,2024-04-23T22:47:40.650639062Z,true,2024-04-23T22:48:49.384104156Z,01HW6J2BCPQ47FRH9V6QP31V24,2024-04-23T23:00:38.665276538Z,{},2024-04-23T22:40:52.402718038Z,game ended,2024-04-23T23:01:40.086269821Z,01HW6J8D2MAPF2BX0ZX4NEPPHD,2024-04-23T22:47:40.650639062Z,6468c4b177d8f4102135ab2a,2024-04-23T22:40:51.934303472Z,"[""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐇""]",2024-04-23T22:49:17.196460604Z,4,2024-04-23T22:46:28.966691019Z,player 1,2024-04-23T22:49:17.196460604Z
01HW6HWZ3ESKT712NMH7E5KHSH,"{""age"":""52"",""gender"":""Male"",""strength"":""Able to roughly average percentage."",""fair"":""Don't know."",""feedback"":""None"",""education"":""bachelor"",""teammates"":""Difficult to tell. I don't see why they would lie."",""notes"":""In my mind."",""politics"":""Moderate"",""geo"":""British"",""ethnicity"":""White""}",2024-04-23T23:01:08.986508805Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:44:42.882640458Z,01HW6HWYDW7HZJR6GQDAXGDCRM,2024-04-23T22:40:52.846283182Z,1,2024-04-23T23:01:09.182376639Z,rerun-unidirectional- 0.3,2024-04-23T22:44:42.882640458Z,true,2024-04-23T22:45:13.669270174Z,01HW6HX17D0SW7DHSRMYZDHW6M,2024-04-23T22:57:39.863811643Z,{},2024-04-23T22:40:53.205359049Z,game ended,2024-04-23T22:58:51.631255077Z,01HW6F4Z3BTQNK05V1Y3PH9Q0F,2024-04-23T22:44:42.882640458Z,5f4a8c8347b9fe5082353a3c,2024-04-23T22:40:52.846283182Z,"[""🐿️"",""                                   "",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️""]",2024-04-23T22:45:30.216388473Z,4,2024-04-23T22:45:09.53632388Z,player 2,2024-04-23T22:45:30.216388473Z
01HW6HX17D0SW7DHSRMYZDHW6M,"{""age"":""24"",""gender"":""Male"",""strength"":""I was consistent in my communication"",""fair"":""Yes."",""feedback"":""No issues"",""education"":""bachelor"",""teammates"":""I had no suspicion that they were dishonest."",""notes"":""No, I used an approximation of others' input."",""politics"":""Liberal"",""geo"":""Canada"",""ethnicity"":""Chinese""}",2024-04-23T23:00:02.97120115Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:44:42.882640458Z,01HW6HX105JJ9HX0GV7SW6HYP4,2024-04-23T22:40:55.021953306Z,1,2024-04-23T23:00:02.88080138Z,rerun-unidirectional- 0.3,2024-04-23T22:44:42.882640458Z,true,2024-04-23T22:45:21.929280116Z,01HW6J13JMFE8BDAF94H3FXCMN,2024-04-23T22:57:39.863811643Z,{},2024-04-23T22:40:55.161372718Z,game ended,2024-04-23T22:58:51.631255077Z,01HW6F4Z3BTQNK05V1Y3PH9Q0F,2024-04-23T22:44:42.882640458Z,5c34f3081cd88200016aa63c,2024-04-23T22:40:55.021953306Z,"[""🐿️"",""                                   "",""🐿️""]",2024-04-23T22:45:30.216388473Z,4,2024-04-23T22:45:16.575477653Z,player 3,2024-04-23T22:45:30.216388473Z
01HW6HX18MRBDT2DG7GKP54N23,"{""age"":""27"",""gender"":""Male"",""strength"":""Good"",""fair"":""somewhat"",""feedback"":"""",""education"":""bachelor"",""teammates"":"""",""notes"":""yes"",""politics"":"""",""geo"":""Canada"",""ethnicity"":""""}",2024-04-23T22:57:33.959398817Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:43:20.523601055Z,01HW6HX0VGZFC2J4AK8N16YP1C,2024-04-23T22:40:55.060547194Z,1,2024-04-23T22:57:34.123695694Z,rerun-unidirectional- 0.3,2024-04-23T22:43:20.523601055Z,true,2024-04-23T22:44:35.94171648Z,01HW6HZJPVSBV62240B0C7N5FR,2024-04-23T22:55:34.38490091Z,{},2024-04-23T22:40:55.277793837Z,game ended,2024-04-23T22:56:33.363751452Z,01HW6F4ZPVSWBJHAR0805237NZ,2024-04-23T22:43:20.523601055Z,65181c76d2294dbc8561b704,2024-04-23T22:40:55.060547194Z,"[""🐿️"",""🐿️"",""                                   ""]",2024-04-23T22:44:43.523043178Z,4,2024-04-23T22:44:03.379187176Z,player 2,2024-04-23T22:44:43.523043178Z
01HW6HXH4TD3C0RPJ0C9M4WF15,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6HXH2QNQKAGWKW521043XR,2024-04-23T22:41:11.322128943Z,,,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:41:11.386586161Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,5c4ea7c3889752000156ddc5,2024-04-23T22:41:11.322128943Z,,,,,,
01HW6HXWJP1QB1SM9FXFBAV9CP,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6HXVZDE3CEYWVJ3RGA3DC3,2024-04-23T22:41:23.030995733Z,,,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:41:23.379500193Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,5ef65f331d975d13736fb861,2024-04-23T22:41:23.030995733Z,,,3,2024-04-23T22:45:25.379330444Z,,
01HW6HZJPVSBV62240B0C7N5FR,"{""age"":""24"",""gender"":""Male"",""strength"":""High"",""fair"":""Yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""Partially"",""notes"":""No"",""politics"":""Left"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-23T22:57:10.342897703Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:43:20.523601055Z,01HW6HZJ2ZSA3VY7RWTBYTM5WR,2024-04-23T22:42:18.459441499Z,1,2024-04-23T22:57:10.286011681Z,rerun-unidirectional- 0.3,2024-04-23T22:43:20.523601055Z,true,2024-04-23T22:43:39.776280171Z,01HW6J06E6JXB80DR7PYN76K4C,2024-04-23T22:55:34.38490091Z,{},2024-04-23T22:42:18.80637204Z,game ended,2024-04-23T22:56:33.363751452Z,01HW6F4ZPVSWBJHAR0805237NZ,2024-04-23T22:43:20.523601055Z,659ff67b392280e39ead5360,2024-04-23T22:42:18.459441499Z,"[""                                   "",""🐇"",""🐿️"",""🐇"",""🐿️""]",2024-04-23T22:44:43.523043178Z,4,2024-04-23T22:43:37.395649111Z,player 3,2024-04-23T22:44:43.523043178Z
