id,gameID,gameIDLastChangedAt,ended,endedLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,name,nameLastChangedAt,recipient,recipientLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,urlParams,urlParamsLastChangedAt,treatmentName,treatmentNameLastChangedAt,emojiArray,emojiArrayLastChangedAt,participantID,participantIDLastChangedAt,treatment,treatmentLastChangedAt,exitStep,exitStepLastChangedAt,exitSurvey,exitSurveyLastChangedAt
01HW683BED4ZJT4MKPQPVTX35S,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:51:07.595478501Z,,,,,,,644316752492a25dfe0aa2e1,2024-04-23T19:49:36.333655218Z,{},2024-04-23T19:49:36.662434843Z,rerun-slider- 0.7,2024-04-23T20:27:20.870620458Z,,,01HW683ASJG2A5NQ5QF7HVEJG7,2024-04-23T19:49:36.333655218Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:20.870620458Z,1,2024-04-23T19:55:55.489199186Z,"{""age"":""49"",""gender"":""male"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""bachelor"",""teammates"":"""",""notes"":"""",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-23T19:55:55.497519725Z
01HW683PHHH8HKMVYNK8MK6075,01HW65RGTRBY22SCBVJTCBVMGV,2024-04-23T19:51:34.097644362Z,game ended,2024-04-23T20:00:44.585276635Z,3,2024-04-23T19:51:31.413987427Z,true,2024-04-23T19:51:35.673819578Z,player 4,2024-04-23T19:55:09.640564893Z,01HW68249335GWYQ7E72DS3VK2,2024-04-23T20:00:18.949040567Z,5dfa74889a993f7c84bc2840,2024-04-23T19:49:47.697890644Z,{},2024-04-23T19:49:48.192059109Z,rerun-slider- 0.7,2024-04-23T19:51:34.097644362Z,"[""🐇"",""🐇"",""🐿️"",""                                   "",""🐇"",""🐇"",""🐇""]",2024-04-23T19:55:09.640564893Z,01HW683NGTJHK994JQ3NV9JAW9,2024-04-23T19:49:47.697890644Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:51:34.097644362Z,1,2024-04-23T20:01:25.555382972Z,"{""age"":""24"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""high-school"",""teammates"":""unsure"",""notes"":""no"",""politics"":""left"",""geo"":""uk"",""ethnicity"":""british""}",2024-04-23T20:01:25.528562591Z
01HW6854W2PHF9ZNHNZ4NAXZEV,01HW65RJ7B8GKJQDPNDVG81NH5,2024-04-23T19:50:38.022622492Z,game ended,2024-04-23T19:55:44.711335724Z,3,2024-04-23T19:51:31.295592161Z,true,2024-04-23T19:51:34.027791975Z,player 4,2024-04-23T19:51:34.290742647Z,01HW67ZBCGNZ6BKWBQZ2S6PMWA,2024-04-23T19:55:33.678852876Z,644a8c25f747d73d9828bee3,2024-04-23T19:50:35.13892678Z,{},2024-04-23T19:50:35.582544962Z,rerun-slider- 0.7,2024-04-23T19:50:38.022622492Z,"[""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""                                   "",""🐿️""]",2024-04-23T19:51:34.290742647Z,01HW685499Q80PA21WMB7GBMN5,2024-04-23T19:50:35.13892678Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:50:38.022622492Z,1,2024-04-23T19:56:59.27094248Z,"{""age"":""22"",""gender"":""Female"",""strength"":""I couldn't message so felt I was doing less than others"",""fair"":""yes"",""feedback"":""n/a"",""education"":""bachelor"",""teammates"":""Yes"",""notes"":""No, but I remembered"",""politics"":""conservative"",""geo"":""English"",""ethnicity"":""White""}",2024-04-23T19:56:59.277745457Z
01HW68CRJQBW8MNH5WA8834RAX,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:54:49.51633895Z,,,,,,,65564e6382174b3b16871e97,2024-04-23T19:54:44.695275817Z,{},2024-04-23T19:54:44.887688779Z,rerun-slider- 0.7,2024-04-23T20:27:20.979496968Z,,,01HW68CR84818MVMR8SHZE2ADA,2024-04-23T19:54:44.695275817Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:20.979496968Z,1,2024-04-23T19:57:09.90033342Z,"{""age"":""31"",""gender"":""Female"",""strength"":""Strong"",""fair"":""Yes"",""feedback"":""It went to the next page before I was even finished reading??"",""education"":""other"",""teammates"":""No"",""notes"":""No"",""politics"":""Middle"",""geo"":""Indian"",""ethnicity"":""South Asian ""}",2024-04-23T19:57:09.890850138Z
01HW68CTW63VP48T6883FB01A8,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:54:53.133590651Z,,,,,,,612865b9193239815830941c,2024-04-23T19:54:47.046094978Z,{},2024-04-23T19:54:47.20982586Z,rerun-slider- 0.7,2024-04-23T20:27:20.979496968Z,,,01HW68CTP1QJN049MDR4J9C9BX,2024-04-23T19:54:47.046094978Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:20.979496968Z,1,2024-04-23T19:56:08.391275684Z,"{""age"":""22"",""gender"":""Female"",""strength"":""Not great "",""fair"":""Yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""Yes"",""notes"":""No"",""politics"":""Liberal "",""geo"":""Canada "",""ethnicity"":""White""}",2024-04-23T19:56:08.384339805Z
01HW68CWWP018V9Z21JKEMD5QD,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:54:55.803726817Z,,,,,,,6303b4c05665ebafc44b5f19,2024-04-23T19:54:49.110701152Z,{},2024-04-23T19:54:49.53972119Z,rerun-slider- 0.7,2024-04-23T20:27:21.056614748Z,,,01HW68CVX28N0ZXEZ39S3SPZDZ,2024-04-23T19:54:49.110701152Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.056614748Z,1,2024-04-23T19:56:13.889538394Z,"{""age"":""25"",""gender"":""female"",""strength"":""it was ok"",""fair"":""sort of "",""feedback"":""none"",""education"":""high-school"",""teammates"":""yes, they were "",""notes"":""yes"",""politics"":""middle"",""geo"":""kent"",""ethnicity"":""british ""}",2024-04-23T19:56:13.882761593Z
01HW68D11R1P6ETQVQY4D7FX54,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:54:55.972265448Z,,,,,,,59c2fa00e3a73b00011a8e34,2024-04-23T19:54:53.368589699Z,{},2024-04-23T19:54:53.741865902Z,rerun-slider- 0.7,2024-04-23T20:27:21.203279075Z,,,01HW68D0BQ5ZQRF107Y7B0AXEC,2024-04-23T19:54:53.368589699Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.203279075Z,,,,
01HW68DDVQ9NM3Q0TGDMHJR9KE,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,,,,,,,,,63d4857d5c9e6f18b03027b3,2024-04-23T19:55:06.487636263Z,{},2024-04-23T19:55:06.637491318Z,rerun-slider- 0.7,2024-04-23T20:27:21.315456174Z,,,01HW68DDKGAJMYEQN1XSC7XW6S,2024-04-23T19:55:06.487636263Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.315456174Z,,,,
01HW68F2MZEWXTEVH1SY8A3DAN,01HW65RG3DMD8FH11D8CEF8E21,2024-04-23T19:56:00.563724558Z,game ended,2024-04-23T20:03:18.434454749Z,3,2024-04-23T19:59:02.709230579Z,true,2024-04-23T19:59:14.734531056Z,player 1,2024-04-23T19:59:14.940755479Z,01HW68GCQHAS5DJ2SYZN355856,2024-04-23T20:03:01.829721164Z,61757b454b6809148cd5add0,2024-04-23T19:56:00.543813972Z,{},2024-04-23T19:56:00.895891397Z,rerun-slider- 0.7,2024-04-23T19:56:00.563724558Z,"[""🐇"",""🐿️"",""🐿️"",""                                   "",""🐇""]",2024-04-23T19:59:14.940755479Z,01HW68F1ZABTG35F82SZ3D7X6Z,2024-04-23T19:56:00.543813972Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:56:00.563724558Z,1,2024-04-23T20:04:36.334789095Z,"{""age"":""42"",""gender"":""female"",""strength"":""strong"",""fair"":""yes"",""feedback"":""none"",""education"":""high-school"",""teammates"":""not sure but hoped they were telling truth"",""notes"":""yes"",""politics"":""none"",""geo"":""uk"",""ethnicity"":""british""}",2024-04-23T20:04:37.236402268Z
01HW68FGR6GTSNTHJ3FA16RF0E,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:56:33.214628555Z,,,,,,,5eac671f0658ac0ea6c730d2,2024-04-23T19:56:14.982575696Z,{},2024-04-23T19:56:15.329487859Z,rerun-slider- 0.7,2024-04-23T20:27:21.35536006Z,,,01HW68FG3H205KCWZZHGBY9WJW,2024-04-23T19:56:14.982575696Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.35536006Z,,,,
01HW68GCQHAS5DJ2SYZN355856,01HW65RG3DMD8FH11D8CEF8E21,2024-04-23T19:56:43.654374722Z,game ended,2024-04-23T20:03:18.434454749Z,3,2024-04-23T19:58:29.064807688Z,true,2024-04-23T19:58:33.534619009Z,player 2,2024-04-23T19:59:14.940755479Z,01HW68GH15HEQXFG27Y4TPG9FP,2024-04-23T20:03:01.829721164Z,56f5d4dc736c79000b228286,2024-04-23T19:56:43.633116573Z,{},2024-04-23T19:56:43.973538494Z,rerun-slider- 0.7,2024-04-23T19:56:43.654374722Z,"[""🐇"",""                                   "",""🐇""]",2024-04-23T19:59:14.940755479Z,01HW68GC45MC854SF3P6TJ6H8V,2024-04-23T19:56:43.633116573Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:56:43.654374722Z,1,2024-04-23T20:05:26.860998155Z,"{""age"":""32"",""gender"":""male"",""strength"":""Trying to work out the percentage of my garden, then of any other messages I had to relay this to the next team member."",""fair"":""Yes"",""feedback"":""No problems"",""education"":""master"",""teammates"":""I had no way of knowing. I could not see there garden. I presumed they would be telling the truth to help the team in general"",""notes"":""Just mental notes. Tried to work out percentage based on messages recieved."",""politics"":""left"",""geo"":""British"",""ethnicity"":""white""}",2024-04-23T20:05:26.850462344Z
01HW68GH15HEQXFG27Y4TPG9FP,01HW65RG3DMD8FH11D8CEF8E21,2024-04-23T19:56:48.053093661Z,game ended,2024-04-23T20:03:18.434454749Z,3,2024-04-23T19:58:59.209726345Z,true,2024-04-23T19:59:06.507135105Z,player 3,2024-04-23T19:59:14.940755479Z,01HW68H4DN99QW20XZ2YNKZBNY,2024-04-23T20:03:01.829721164Z,5d747c71641e7d0019a27ad4,2024-04-23T19:56:48.038001278Z,{},2024-04-23T19:56:48.866158367Z,rerun-slider- 0.7,2024-04-23T19:56:48.053093661Z,"[""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""                                   "",""🐿️"",""🐇""]",2024-04-23T19:59:14.940755479Z,01HW68GFTCQT54597ZHNTE66PT,2024-04-23T19:56:48.038001278Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:56:48.053093661Z,1,2024-04-23T20:04:34.498019102Z,"{""age"":""35"",""gender"":""Female"",""strength"":""I think i was quite a strong player!"",""fair"":""100%"",""feedback"":""No problems!"",""education"":""high-school"",""teammates"":""Yes i believe they were!"",""notes"":""Yes i did!"",""politics"":""N/A"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-23T20:04:34.508826801Z
01HW68GKVGMJCJ80CKRM58S0A9,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:57:03.045118648Z,,,,,,,5c00043a6d931200019bcb9b,2024-04-23T19:56:50.92889744Z,{},2024-04-23T19:56:51.253327587Z,rerun-slider- 0.7,2024-04-23T20:27:21.544746902Z,,,01HW68GK8BN825D9DTN55XSDND,2024-04-23T19:56:50.92889744Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.544746902Z,,,,
01HW68H4DN99QW20XZ2YNKZBNY,01HW65RG3DMD8FH11D8CEF8E21,2024-04-23T19:57:07.913731951Z,game ended,2024-04-23T20:03:18.434454749Z,3,2024-04-23T19:59:03.537231669Z,true,2024-04-23T19:59:13.393470743Z,player 4,2024-04-23T19:59:14.940755479Z,01HW68F2MZEWXTEVH1SY8A3DAN,2024-04-23T20:03:01.829721164Z,6457abf2901da540ba46b6fd,2024-04-23T19:57:07.893955204Z,{},2024-04-23T19:57:08.227066741Z,rerun-slider- 0.7,2024-04-23T19:57:07.913731951Z,"[""🐇"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""                                   "",""🐇""]",2024-04-23T19:59:14.940755479Z,01HW68H3T6NJ4MBPANGYT9MM2W,2024-04-23T19:57:07.893955204Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:57:07.913731951Z,1,2024-04-23T20:04:45.5312093Z,"{""age"":""63"",""gender"":""female"",""strength"":""some knowledge of ratios "",""fair"":""don't know"",""feedback"":""none"",""education"":""bachelor"",""teammates"":""I expect so"",""notes"":""no. I took note of what they said though"",""politics"":""leftish"",""geo"":""United Kingdom"",""ethnicity"":""white""}",2024-04-23T20:04:45.542312821Z
01HW68HJ86412A8XSN5K3Q8PSR,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,2,2024-04-23T19:58:55.953040373Z,,,,,,,5e36a3acd119d66316c22bc5,2024-04-23T19:57:22.054555123Z,{},2024-04-23T19:57:22.413774796Z,rerun-slider- 0.7,2024-04-23T20:27:21.731796487Z,,,01HW68HHKZ6F1EMANP1JRPC1YJ,2024-04-23T19:57:22.054555123Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.731796487Z,1,2024-04-23T20:00:36.662112622Z,"{""age"":""43"",""gender"":""female"",""strength"":""no idea"",""fair"":""no idea"",""feedback"":""ended while i was doing quiz"",""education"":""high-school"",""teammates"":""no idea"",""notes"":""i dont know what happened but survey ended as i was answering the test questions"",""politics"":""centre"",""geo"":""british"",""ethnicity"":""white""}",2024-04-23T20:00:36.505563932Z
01HW68JJ0JAZSMAGG57NDVH1FR,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:57:59.841294851Z,,,,,,,64807f91bd90462348c5d01b,2024-04-23T19:57:54.578615432Z,{},2024-04-23T19:57:54.769075969Z,rerun-slider- 0.7,2024-04-23T20:27:21.731796487Z,,,01HW68JHNNTW0CHNTMNX5Q6151,2024-04-23T19:57:54.578615432Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.731796487Z,1,2024-04-23T20:02:01.435665297Z,"{""age"":""24"",""gender"":""Male"",""strength"":""I don't know. "",""fair"":""I don't know if I should be paid for this."",""feedback"":""The game came to this page while I was reading the rules. I never got to interact with anyone or even see how many critters were there."",""education"":""other"",""teammates"":""I did not get to interact with anyone"",""notes"":""No."",""politics"":""Apolitical"",""geo"":""Canada"",""ethnicity"":""Ceylon Moor""}",2024-04-23T20:02:01.427671366Z
01HW68K08F791Y7KZQG1B3X02R,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:58:17.065897495Z,,,,,,,60fee7266b5eea02c3563a26,2024-04-23T19:58:09.167908708Z,{},2024-04-23T19:58:09.356820361Z,rerun-slider- 0.7,2024-04-23T20:27:21.731796487Z,,,01HW68JZS987MZJN906RQ461JJ,2024-04-23T19:58:09.167908708Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.731796487Z,1,2024-04-23T19:59:33.154989048Z,"{""age"":""32"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":"""",""teammates"":"""",""notes"":"""",""politics"":"""",""geo"":"""",""ethnicity"":""white""}",2024-04-23T19:59:33.142812195Z
01HW68K3YQHT5D1GTW5RBBVJ14,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:58:19.300293171Z,,,,,,,59d3bc2147f4e80001a6c559,2024-04-23T19:58:12.952002743Z,{},2024-04-23T19:58:13.27856818Z,rerun-slider- 0.7,2024-04-23T20:27:21.792215733Z,,,01HW68K3BKT0BVRHSCPXATPJ9G,2024-04-23T19:58:12.952002743Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.792215733Z,,,,
01HW68PDR4WHE0XFRN06FGSETW,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:00:01.300148848Z,game ended,2024-04-23T20:07:30.600364272Z,3,2024-04-23T20:00:57.770186194Z,true,2024-04-23T20:01:03.766952922Z,player 1,2024-04-23T20:04:03.120329352Z,01HW68QQZB3MJNEHZGKKZFPRV3,2024-04-23T20:07:17.784946718Z,660b13048eeef80fbdebe2c8,2024-04-23T20:00:01.284358924Z,{},2024-04-23T20:00:01.435658485Z,rerun-slider- 0.7,2024-04-23T20:00:01.300148848Z,"[""🐿️"",""🐇"",""🐿️"",""🐇"",""                                   ""]",2024-04-23T20:04:03.120329352Z,01HW68PDFJH7SRDAKGA6S5MWMM,2024-04-23T20:00:01.284358924Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:00:01.300148848Z,,,,
01HW68QQZB3MJNEHZGKKZFPRV3,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:00:44.547660221Z,game ended,2024-04-23T20:07:30.600364272Z,3,2024-04-23T20:02:26.670725072Z,true,2024-04-23T20:02:29.896133482Z,player 2,2024-04-23T20:04:03.120329352Z,01HW68T2DBPVD6YN3XMCY967MH,2024-04-23T20:07:17.784946718Z,5eaac1b48d712102356b170f,2024-04-23T20:00:44.5232623Z,{},2024-04-23T20:00:44.874757015Z,rerun-slider- 0.7,2024-04-23T20:00:44.547660221Z,"[""🐿️"",""🐿️"",""🐇"",""🐇"",""                                   "",""🐇"",""🐇""]",2024-04-23T20:04:03.120329352Z,01HW68QQAHEJTK0MRRGNJHKAC0,2024-04-23T20:00:44.5232623Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:00:44.547660221Z,1,2024-04-23T20:08:16.265322343Z,"{""age"":""25"",""gender"":""F"",""strength"":""Okay"",""fair"":""Yes"",""feedback"":""NA"",""education"":""high-school"",""teammates"":""Sometimes"",""notes"":""Yes"",""politics"":""NA"",""geo"":""British"",""ethnicity"":""Black""}",2024-04-23T20:08:16.254109484Z
01HW66EKJSHK1TDTA8J6QYSN48,01HW65NTQAEFPDQM85F3KF8DKE,2024-04-23T19:20:47.970005042Z,game ended,2024-04-23T19:30:21.929319514Z,3,2024-04-23T19:24:43.931763406Z,true,2024-04-23T19:24:48.745653279Z,player 1,2024-04-23T19:26:30.703188079Z,01HW66HB1DF9Q7QSWX9ZTK3TKP,2024-04-23T19:30:08.938980015Z,5f1c5dcfa8a0da092a804173,2024-04-23T19:20:47.9616151Z,{},2024-04-23T19:20:48.165891444Z,rerun-slider- 0.7,2024-04-23T19:20:47.970005042Z,"[""🐇"",""🐇"",""🐇"",""                                   "",""🐇"",""🐇"",""🐇"",""🐿️""]",2024-04-23T19:26:30.703188079Z,01HW66EK5W64CBCYDGPAYKQ33G,2024-04-23T19:20:47.9616151Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:20:47.970005042Z,,,,
01HW66HB1DF9Q7QSWX9ZTK3TKP,01HW65NTQAEFPDQM85F3KF8DKE,2024-04-23T19:22:17.526098733Z,game ended,2024-04-23T19:30:21.929319514Z,3,2024-04-23T19:24:31.168112781Z,true,2024-04-23T19:24:37.446758559Z,player 2,2024-04-23T19:26:30.703188079Z,01HW66KZZ28TB65M259NA81579,2024-04-23T19:30:08.938980015Z,653149c21d02a26a0f0661de,2024-04-23T19:22:17.517208693Z,{},2024-04-23T19:22:17.710260646Z,rerun-slider- 0.7,2024-04-23T19:22:17.526098733Z,"[""                                   "",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐇""]",2024-04-23T19:26:30.703188079Z,01HW66HAP3MHA635J1JN1WS32D,2024-04-23T19:22:17.517208693Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:22:17.526098733Z,1,2024-04-23T19:31:34.238255008Z,"{""age"":""25"",""gender"":""female"",""strength"":""I believe I was answering quickly and accurately "",""fair"":""Yes"",""feedback"":"""",""education"":""other"",""teammates"":""I believe they were telling the truth"",""notes"":""No, but I was keeping track in my head"",""politics"":""left"",""geo"":""canada"",""ethnicity"":""white""}",2024-04-23T19:31:34.236958183Z
01HW66KZZ28TB65M259NA81579,01HW65NTQAEFPDQM85F3KF8DKE,2024-04-23T19:23:44.490843114Z,game ended,2024-04-23T19:30:21.929319514Z,3,2024-04-23T19:26:13.238889726Z,true,2024-04-23T19:26:16.711435931Z,player 3,2024-04-23T19:26:30.703188079Z,01HW66P01JA1T3HXTJWM1G4W06,2024-04-23T19:30:08.938980015Z,5c266b49d0bfea000122dbd5,2024-04-23T19:23:44.482578593Z,{},2024-04-23T19:23:45.304524181Z,rerun-slider- 0.7,2024-04-23T19:23:44.490843114Z,"[""                                   "",""🐿️"",""🐿️"",""🐇""]",2024-04-23T19:26:30.703188079Z,01HW66KYSXYCA86W40T66RZR1Z,2024-04-23T19:23:44.482578593Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:23:44.490843114Z,1,2024-04-23T19:31:45.34636299Z,"{""age"":""44"",""gender"":""Female"",""strength"":""Good game with team players"",""fair"":""Yes"",""feedback"":""none"",""education"":""high-school"",""teammates"":""They were good at the game I felt and cooperative"",""notes"":""Yes the percentages the players thought"",""politics"":""Middle"",""geo"":""Scotland"",""ethnicity"":""White""}",2024-04-23T19:31:45.345354078Z
01HW66MYWNA3YYR374RDDD12QN,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:26:30.582523971Z,game ended,2024-04-23T19:32:47.973944229Z,3,2024-04-23T19:26:28.731182561Z,true,2024-04-23T19:26:41.07557857Z,player 1,2024-04-23T19:29:08.670764702Z,01HW66NFR9V6MYCXFK43FS6CD8,2024-04-23T19:32:39.098048766Z,6134976c2debec55db90034a,2024-04-23T19:24:16.149272326Z,{},2024-04-23T19:24:16.450998329Z,rerun-slider- 0.7,2024-04-23T19:26:30.582523971Z,"[""🐿️"",""🐇"",""                                   "",""🐇"",""🐿️""]",2024-04-23T19:29:08.670764702Z,01HW66MYA0QR1XMCCC8X34Q18W,2024-04-23T19:24:16.149272326Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:26:30.582523971Z,,,,
01HW66N3D9DED1MZMJR6M5TYEX,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:29:08.615565436Z,game ended,2024-04-23T19:36:02.357328268Z,3,2024-04-23T19:27:49.211981438Z,true,2024-04-23T19:30:29.35439631Z,player 1,2024-04-23T19:30:29.429774797Z,01HW66R15S9XBRZNE4BDN2404D,2024-04-23T19:35:32.179939245Z,5c796b08909522001614ee5c,2024-04-23T19:24:20.777280491Z,{},2024-04-23T19:24:20.960670505Z,rerun-slider- 0.7,2024-04-23T19:29:08.615565436Z,"[""🐇"",""🐇"",""🐇"",""                                   "",""🐇"",""🐇"",""🐇""]",2024-04-23T19:30:29.429774797Z,01HW66N324XYZKJM6H2DMQ4T08,2024-04-23T19:24:20.777280491Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:29:08.615565436Z,1,2024-04-23T19:36:55.970511541Z,"{""age"":""28"",""gender"":""female"",""strength"":""average"",""fair"":""yes."",""feedback"":""none."",""education"":""other"",""teammates"":""yes."",""notes"":""yes."",""politics"":"""",""geo"":""Canada"",""ethnicity"":""white""}",2024-04-23T19:36:55.965496709Z
